zhTitle,title,cast,year,sourceYear,comment
无极,eastern-promises,,2007,2006," It was a good movie and a real treat to see Mortensen and Cassel in mafia form even if their accents weren't always spot on. There were a couple of fantastic scenes and the movie really does seem to go above and beyond average. However, It was a good movie and a real treat to see Mortensen and Cassel in mafia form even if their accents weren't always spot on. There were a couple of fantastic scenes and the movie really does seem to go above and beyond average. However, at times it teeters on the edge of losing itself. Every scene with Watts seemed so subpar that you wish we could just stick to Mortensen and Cassel. Overall, the results were decent, just not extraordinary.… Expand            "
无极,eastern-promises,,2007,2006," I expected a lot from this, and got it, mostly. The first two acts were awesome, but the third act, I was expecting a little more story development, and it just...ends. (Spoiler: If Nikolai knew he was set up by Semyon, wouldn't he have I expected a lot from this, and got it, mostly. The first two acts were awesome, but the third act, I was expecting a little more story development, and it just...ends. (Spoiler: If Nikolai knew he was set up by Semyon, wouldn't he have retaliated in some way? or at least confronted him about setting him up to be killed?) Whatever. It's still one of the best films of the year. I never like Vincent Cassel before, but in THIS, jesus, he doesn't even have to say anything to convince us he's dangerous. The bags under his eyes, the way Cronenberg lights him, all he has to do is stand there to radiate maniacal, barely controlled potential evil. It goes without saying that Viggo Mortensen is riveting. Naomi Watts seems to be marking off a checklist to make sure she works with every important contemporary director - David Lynch, David Cronenberg, Michael Haneke.… Expand            "
无极,eastern-promises,,2007,2006," ""Eastern Promises"" is a very good film, but not a great one. The acting, pacing, and plot are quite excellent, and Cronenburg maintains an awful sense of tension from start to finish. However, I don't get the feeling this is the type of ""Eastern Promises"" is a very good film, but not a great one. The acting, pacing, and plot are quite excellent, and Cronenburg maintains an awful sense of tension from start to finish. However, I don't get the feeling this is the type of movie that will stay with me for a long time. Unlike A History of Violence, which aims and reaches higher via its themes (eg. dark family secrets, can we escape our past?, etc.) Eastern Promises is very narrow in its focus. It delivers expertly on what it attempts, but overall this film is bit too conventional.… Expand            "
无极,eastern-promises,,2007,2006," Good movie but the ending left me very unsatisfied. Most of the violence was unnecessary, except for the one scene that's getting all of the press.            "
无极,eastern-promises,,2007,2006," Good beginning until the story took a very very wrong turn at the end. The worst ending/revelation ever. And whatever happened to the nurse? She disappeared halfway thru the movie. Ack! Wait until DVD. Very disappointing. Better than most Good beginning until the story took a very very wrong turn at the end. The worst ending/revelation ever. And whatever happened to the nurse? She disappeared halfway thru the movie. Ack! Wait until DVD. Very disappointing. Better than most crap out there? OK! So, that doesn't make this a good movie.… Expand            "
无极,eastern-promises,,2007,2006," There are some very good--and even great--parts and aspects of this film, but, overall, I didn't like it. I have to give the film merit for taking on serious issues earnestly; for that reason alone, I have to applaud it. But the script There are some very good--and even great--parts and aspects of this film, but, overall, I didn't like it. I have to give the film merit for taking on serious issues earnestly; for that reason alone, I have to applaud it. But the script was pretty mediocre. In particular, the dead Russian girl's voice over was terribly executed; it was excruciatingly cloying in its melodrama. (The unwavering use of a weepy string section during these parts only added to my disgust.) I thought the movie ended rather abruptly, too, especially since a plot twist is introduced right at the end. I expected the movie to go another twenty minutes. (Although the final shot is haunting.) And I didn't think Mortensen or Watts had any chemistry warranting a kiss. That said, Mortensen is great, very laconic, using understatement to maximum effect. The violence is graphic, but, excepting the spectacular bath scene, it comes across as more gratuitous than shocking or unnerving. This is not the edgy, intense film I was anticipating, but more or a half-realized, noble failure that still merits a viewing.… Expand            "
无极,eastern-promises,,2007,2006," Maybe scenes of violence are good not sure about it as I am not big fun of it. But biggest disappointment was very poor knowledge of Russian history. It looked to me like old movie about Italian gangsters in NY but translated into Russian:) Maybe scenes of violence are good not sure about it as I am not big fun of it. But biggest disappointment was very poor knowledge of Russian history. It looked to me like old movie about Italian gangsters in NY but translated into Russian:) Being Russian (and living over 16 years in London) I have to say that movie has not much to do with Russians living abroad or Russian mafia (Vory v zakone). Director and script writer should at least study more Russian movies based on the same subject if they are too scared to learn it in real life:) Very poor and very disappointing movie, but nice actors and really nice acting.… Expand            "
无极,eastern-promises,,2007,2006, I disagree with those who are bashing this film. I for one was immersed. It did a good job of keeping you in the dark and wanting to know how it all ends.            
无极,eastern-promises,,2007,2006," An excellent and gritty portrayal of the Russian mafia, which includes brutality and artful homosexual sodomy (please don't let the Brokeback Mountain effect tune you out). this is not for the faint of heart, but a mature audience will An excellent and gritty portrayal of the Russian mafia, which includes brutality and artful homosexual sodomy (please don't let the Brokeback Mountain effect tune you out). this is not for the faint of heart, but a mature audience will definitely respect this gem of an action drama.… Expand            "
无极,eastern-promises,,2007,2006," Unusual subject, surprising plot developments, superb performances. One could present an interesting essay on the similarities to Michael Clayton.            "
无极,eastern-promises,,2007,2006," Emotionally and intellectually riveting, this was by far the best of 2007. Characters I actually cared about, repulsive and morbidly interesting plot developments, and an inflinching take on violence and sexuality that was neither gratuitous Emotionally and intellectually riveting, this was by far the best of 2007. Characters I actually cared about, repulsive and morbidly interesting plot developments, and an inflinching take on violence and sexuality that was neither gratuitous or sheepish.… Expand            "
无极,eastern-promises,,2007,2006," Great movie gripping from start to finish, I liked the ending because it left you wondering and thinking about the characters.            "
无极,eastern-promises,,2007,2006," This is the best movie I have seen in a long time. I have never been so moved by a movie. Viggo Mortensen's performance was tremendous. There is absolutely no justice if he doesn't, at the very least, get an oscar nomination.            "
无极,eastern-promises,,2007,2006," A great story that includes a glimpse into Russian (mafia) culture, with the most brutal and raw fight scene in a movie ever...it's about the closest you'll ever come to experiencing a life or death situation. Amazing!! All A great story that includes a glimpse into Russian (mafia) culture, with the most brutal and raw fight scene in a movie ever...it's about the closest you'll ever come to experiencing a life or death situation. Amazing!! All characters are superb and well-acted. An excellent, albeit violent movie.… Expand            "
无极,eastern-promises,,2007,2006, A tremendous film by David Cronenberg. Viggo is amazing in the lead role. Minimalist yet intense action.            
无极,eastern-promises,,2007,2006," ""Eastern Promises"" is more than a crime film, more than an exercise in genre filmmaking, because London has never looked this seedy, never this down-and-dirty. Although ""Eastern Promises"" missteps in the final act(Nikolai(Viggo Mortensen) ""Eastern Promises"" is more than a crime film, more than an exercise in genre filmmaking, because London has never looked this seedy, never this down-and-dirty. Although ""Eastern Promises"" missteps in the final act(Nikolai(Viggo Mortensen) should act morally because he wants to; not because he has to), the film largely works, thanks to the malevolent charisma of Vincent Cassel(as Kirill) and the usually congenial Armin Mueller-Stahl, beautifully playing against type as a congenial scumbucket. The way Anna(Naomi Watts) is drawn into a subculture, formerly unbeknownst to her, reminded me of Lindsay Crouse's character in David Mamet's ""House of Games"". Too bad, ""Eastern Promises"" resorts to a conventional plot twist and turns into a Russian version of...… Expand            "
无极,eastern-promises,,2007,2006," Not deserving of a score in the 80s, but a worthy watch nevertheless.            "
无极,eastern-promises,,2007,2006, Pretty darn good.            
无极,eastern-promises,,2007,2006," Wow, I didnt expect this! The movie really sucked me! I am giving it a 7 due to the chessy ending. Overall a very good movie!!            "
无极,eastern-promises,,2007,2006," Amazing acting with a compelling script in a world of family, fear, heartache, and duality. Great movie            "
无极,eastern-promises,,2007,2006, Do not believe the hype for this movie. It is crap. A rip off of The Godfather in every way.            
无极,eastern-promises,,2007,2006, Oh my GOD! A ripoff of The Godfather? This movie was fantastic. There are some pretty brutal scenes though. Really Brutal.            
无极,eastern-promises,,2007,2006," What can I say - this movie is spectacular! The action was as realistic as can be. And lastly, Viggo Mortensen is one amazing actor. An Oscar performance!            "
无极,eastern-promises,,2007,2006, Amazing! Viggo Mortensen is brilliant. An Oscar performance.            
无极,eastern-promises,,2007,2006," I finally saw David Cronenberg's ""Eastern Promises,"" which is a dirty good time, and a few things struck me. Naomi Watts would have been the ideal woman for Alfred Hitchcock. She plays a British nurse looking the family of dead Russian I finally saw David Cronenberg's ""Eastern Promises,"" which is a dirty good time, and a few things struck me. Naomi Watts would have been the ideal woman for Alfred Hitchcock. She plays a British nurse looking the family of dead Russian girl amid the mob, and there's something less-than-classic about her face and modern about her independence. She's like this perfectly woven garment of emotional temperatures -- hot and cold all the time. The hot part has never come naturally to Nicole Kidman, who's got the mechanics of Grace Kelly, Janet Leigh, and Tippi Hedren (chilly, cold, frozen). Watts evokes them in a more organically intelligent way. She seems to be feeling and thinking, especially in this movie, which requires her to be defensively tough and a little naive at the same time. Sorry I'm not making this entirely clear, but Cronenberg seems to get that Watts has an internal universe -- she's the Hitchcock heroine remixed. He also understands that Viggo Mortensen is the most sexually alive man not currently doing porn. Mortensen is one of those actors who gets more convincing, more soulful with age (he'll be 49 next month). Between this movie and ""A History of Violence,"" Cronenberg really sees Mortensen as an intensely erotic figure (he plays a mob family's ornately tattooed driver). The movie purports to be about Russian gangsters in London, but like ""A History of Violence,"" ""Eastern Promises"" is more interesting for what's beneath the surfaces. And like the other movie, that usually culminates in some bundling of sex, violence, and Viggo. Here, there's a brawl in a bathhouse between Mortensen and two goons that's one of the most astounding fight sequences I've ever seen. Both the sexual context and Mortensen's nudity are neutralized - and yet unmistakably present. The grunting, slapping of flesh on the tiles, explosive exhalations, and brute force are more visceral than erotic (it's way more excruciating than it ever is arousing). And yet Cronenberg jokingly refuses to stop teasing us with the eroticism while astounding you with the brutality, the way a bloodied Mortensen crawls across bodies. It's loaded -- a brilliant, unspoken mini-essay on what movie violence can be and often essentially is: a bunch of dudes rolling around on the floor.… Expand            "
无极,eastern-promises,,2007,2006," Viggo Mortensen and David Cronenberg strike gold (again) with Eastern Promises. It's an incredible character study and Viggo Mortensen delivers a fantastic turn as the complicated mobster associate. The violence didn't overtake the Viggo Mortensen and David Cronenberg strike gold (again) with Eastern Promises. It's an incredible character study and Viggo Mortensen delivers a fantastic turn as the complicated mobster associate. The violence didn't overtake the film at all, but when it did enter the scene, it was a provocative shock to the senses.… Expand            "
无极,eastern-promises,,2007,2006," Just a complete, terrible piece of crap; a truly awful film.            "
无极,eastern-promises,,2007,2006, A haunting look into humanity.            
无极,eastern-promises,,2007,2006," Being Russian myself I cannot say I enjoyed either their English or Russian accents. I appreciate the interest to my country but the fact of exchanging one cliche (involving balalaika, white bears and the same nonsense) to another (slammer Being Russian myself I cannot say I enjoyed either their English or Russian accents. I appreciate the interest to my country but the fact of exchanging one cliche (involving balalaika, white bears and the same nonsense) to another (slammer country/slave export, etc.) does not seem very enlightening. Though the acting was nicely done it's the only enjoyable thing about this film. You maybe want to get used to the odd Russian culture but please remember that this is just another fairy tale.… Expand            "
无极,eastern-promises,,2007,2006," In Viggo Mortensen, David Cronenberg has found the perfect collaborator- not since James Stewart and Alfred Hitchcock has a director and star so perfectly aligned to make such thrilling entertainments. On the heels of the perfectly realized In Viggo Mortensen, David Cronenberg has found the perfect collaborator- not since James Stewart and Alfred Hitchcock has a director and star so perfectly aligned to make such thrilling entertainments. On the heels of the perfectly realized A History of Violence, Eastern Promises more than delivers as a new take on the gangster genre. This is sumptuous, elegant filmmaking on the highest level, encompassing all that one can ask of cinema.… Expand            "
无极,eastern-promises,,2007,2006," [***SPOILER*ALERT*SPOILER*ALERT***} Where should I begin with this piece of crap?Are we to assume that the condition of the young woman (that was molested and drugged so many times) was of no interest to the London police?Why wasnt there a [***SPOILER*ALERT*SPOILER*ALERT***} Where should I begin with this piece of crap?Are we to assume that the condition of the young woman (that was molested and drugged so many times) was of no interest to the London police?Why wasnt there a investigation to find out who/what caused the bruises and the needle piercings in her arms? Especially since -as it seems- these were the causes of her death. And wasnt there an autopsy to reveal whether she was actually raped or in any way mistreated by someone? What a flop.And then Watts steals her journal and sets out on a quest to find out what happened.How stupid can you be?Why didnt she go to the police in the first place? The script is full of holes and it really doesnt make any sense... Moving on to the cliches...We have the spoiled good for nothing son of the mafia boss that is best friend with the #1 guy of the family.How original!!! Moreover, Cassel is always either drunk or pissed off with something and he never utters a sentence that makes sense. Next we have Mortensen, the cold-blooded mafia driver-killer-thug that -SPOILER- is actually an undercover agent of S.Yard ! My 8year old niece can write a better script! I'm surprised they didnt cast Bruce Willis in Mortensen's role! And last but not least the mafia boss who of course he runs a restaurant, he's an excellent cook and he commands an army of two! His son and his driver/bodyguard.We never get to see any other members of the Zakone brotherhood (some of them arrive for Mortensen's initiation into a higher rank but thats all). Also the initiation itself is quite funny since all they do is call his father a coward and his mother a wh*re, and thats it! He is accepted as a high ranking spawn of a spineless coward and a prostitute. Enjoy! Last, the scene at the baths gave us more than we actually wanted to see...I'm talking about Mortensen's little wiggling flopping willy. I could go on but I think I have made my point.Stay away from this movie like your life depends on it!!! I rate it with 1 because they actually had the ballz to write and shoot something that dreadfull...… Expand            "
无极,eastern-promises,,2007,2006," Such a good film.  I honestly think that Viggo Mortenson was robbed of an Oscar.  Vincent Cassel was also very good as the smarthy, wormy Kirill.  Naomi Watts wasn't awesome but Motensons performance more than made up for it.  An excellentlySuch a good film.  I honestly think that Viggo Mortenson was robbed of an Oscar.  Vincent Cassel was also very good as the smarthy, wormy Kirill.  Naomi Watts wasn't awesome but Motensons performance more than made up for it.  An excellently directed film and very well written.… Expand            "
无极,eastern-promises,,2007,2006," An uncompromising crime drama from David Cronenberg. This is an artist hitting his stride, first with History of Violence and now Eastern Promises. The film works both as an engaging drama and one hell of a thrill ride of a movie.            "
无极,eastern-promises,,2007,2006," a David Cronenberg masterpiece! Tough, blank and honest it gives the audience a good ( and pretty frightening) insight into the Russian Mafia, merciless and brutal crme gang. Going home after watching the movie one feels happy that it wasa David Cronenberg masterpiece! Tough, blank and honest it gives the audience a good ( and pretty frightening) insight into the Russian Mafia, merciless and brutal crme gang. Going home after watching the movie one feels happy that it was just a movie.....… Expand            "
无极,eastern-promises,,2007,2006," Featuring terrific performances from Viggo Mortensen, Vincent Cassel, and Naomi Watts, Eastern Promises is more than your typical crime/gangster film. Their Russian accents are very good and convincing, while their chemistry is also veryFeaturing terrific performances from Viggo Mortensen, Vincent Cassel, and Naomi Watts, Eastern Promises is more than your typical crime/gangster film. Their Russian accents are very good and convincing, while their chemistry is also very noticeable. The performances are just one element of a very strong thriller directed by the always dependable David Cronenberg. The story itself is very unique and developed, the characters are all very well-written and truly come to life on the screen. You feel like this is your neighorhood entirely. At times, it can definitely get a little graphic, but for example, one scene that is very bloody and graphic is so well shot and choreographed that you cannot really get mad at that excessive violence. As a whole, Eastern Promises is a very thrilling gangster film and while I kind of pieced together the ending, it is was still very interesting and really a nice little twist at the end that differentiates it from other gangster flicks.… Expand            "
无极,eastern-promises,,2007,2006," Mortensen is fantastic here, and Naomi Watts could've been, but the way she was written brings limitations to the role. Overall, the film is excellent, but passes up on some opportunities that could've made it great.            "
无极,eastern-promises,,2007,2006," Pleasingly textured crime drama with a superb cast and excellent slow pacing. Although the screenplay doesn't surprise much, the overall production is of exceptional quality.            "
无极,eastern-promises,,2007,2006," Eastern Promises is the latest effort from acclaimed filmmaker David Cronenberg, whose recent work has elevated his status from that of a cult figure to someone in the mainstrem. Although the director has re-teamed with his The History ofEastern Promises is the latest effort from acclaimed filmmaker David Cronenberg, whose recent work has elevated his status from that of a cult figure to someone in the mainstrem. Although the director has re-teamed with his The History of Violence star, Viggo Mortensen, the results aren’t as satisfactory. Eastern Promises is a jumbled string of mob-related clichés that mesh into something that’s derivative and at times uninteresting. Aside from two “Cronenberg” scenes, the movie is lifeless and concludes on a note that makes the movie feel unfinished. I have been complaining about a lot of the movies at this festival being needlessly long; Eastern Promises might have been a better production had it added another 15 or 20 minutes on the back end, beefing up an anticlimactic finale.Naomi Watts is Anna, a midwife at a London hospital. After delivering a baby for an unwed mother who dies in childbirth, Anna goes in search of the girl’s living relatives. Her quest unexpectedly brings her into contact with the Russian mob, presided over by the kingpin, a restaurant owner named Semyon (Armin Mueller-Stahl), and his creepy son (Vincent Cassel). They pretend to be nice to her, but their goal is to obtain an incriminating diary possessed by the dead mother. To do their dirty work, they employ Nikolai (Viggo Mortensen), whose official role is as Semyon’s driver, but who is also referred to as “the undertaker.” Nikolai has his own secrets, not the least of which is a desire to depose Semyon and replace him upon the throne of the Russian criminal underworld in London.Eastern Promises concentrates on two basic plots, neither of which radiates originality. The first pertains to Anna’s near-obsessive need to find a family for the motherless baby. We learn that she lost a child and so relates to the newborn on a maternal level. Then there’s the crime element of the story, which includes gamesmanship among the gangsters to see who will ultimately end up on top. The “surprise” twist (which won’t be unexpected to some viewers) introduces more problems than it solves and leads in part to the incomplete feeling that accompanies the ending.Cronenberg delivers twice when it comes to gore and violence. The movie opens with one of these trademark scenes as a man’s throat is slit while he’s in a barber’s chair. (Encouragement to tip well.) Later, there’s a no holds-barred two-on-one between Nikolai and a couple of thugs. What makes this interesting is that Viggo Mortensen is naked for the entire battle. This is one of those rare movies when there’s plenty of male nudity as Mortensen literally lets it all hang out. (Hetero men will be glad to know that there are a few bare breasts here and there, although none belongs to Naomi Watts.) Sadly, those are the only two sequences likely to remind the viewer that he or she is watching a Cronenberg movie. The rest of what’s on offer - including everything related to Anna - is banal. Perhaps the director set the bar so high with The History of Violence (a flawed but at times brilliant motion picture) that there was no way he could equal it with Eastern Promises, but for him to fall so far short is nothing less than criminal.… Expand            "
无极,eastern-promises,,2007,2006," With an eerie and authentic feeling this crime drama about the Russian mob in London feels more harrowing than more action filled films in the genre. Every bit of violence has impact and there is a sort of constant slumbering tension. ThatWith an eerie and authentic feeling this crime drama about the Russian mob in London feels more harrowing than more action filled films in the genre. Every bit of violence has impact and there is a sort of constant slumbering tension. That said there are a few crime cliches that were a bit too much on the nose for me, but no deal breakers.Tl:dr modest but intense crime drama about the Russian mob… Expand            "
无极,eastern-promises,,2007,2006," A criminal drama with the same effective style of Scorsese and De Palma, supported by brilliant Watts, Mortensen and Cassel. The fight sequence of sauna fits well with Cronenberg lucic style.            "
无极,eastern-promises,,2007,2006," An Unfaithful And Broken Asset.Eastern PromisesCronenberg has a smart stable method to work his way up on the ladder. His simplicity, and even cliches, has a panache that any filmmaker would die to have for. His lucid flow on storytellingAn Unfaithful And Broken Asset.Eastern PromisesCronenberg has a smart stable method to work his way up on the ladder. His simplicity, and even cliches, has a panache that any filmmaker would die to have for. His lucid flow on storytelling is why it all looks so simple and easy. He doesn't rely much upon antics, but when there are their to work upon, he makes sure he builds them up sincerely and weaves them out sharply on the screen. Take the holy ceremonial or mythological ritual sequence that these gangs go through before claiming their titles or roles in their community. That entire sequence where Mortensen surrenders himself to their religion or the game that they believe in and feed themselves in, says a lot about the integrity of these characters.These tiny characteristics of the characters is why we care, this attractive nature of theirs makes us root for them from the start. There isn't much action in the film, but only once does Mortensen throws a punch, and that entire sequence is not only well choreographed and shot but also brilliantly performed. Nikolai; the protagonist, played powerfully by Viggo Mortensen is not your average Godfather-like mafia member, he wants to prove himself and he does.Naomi Watts cloaking as Anna, the sort-of voice of the reason of the film has unfortunately very less to invest. In fact, Vincent Cassel as a spoiled brat has much more threat to convey with his uncertainty. Stephen Knight, the writer, is not overprotective or melodramatic about his content, he gives up easily but wisely, he makes sure that there is another surprising layer attached to it, to ground the emotions and justify these killings. Eastern Promises has a promising premise, scoffing off the usual crime drama rigmarole, David Cronenberg focuses on the heart of these characters.… Expand            "
无极,eastern-promises,,2007,2006," I confess that I expected less from this movie. I really like movies set in the mob world, but the Russian mob was something I had rarely seen on film before. This film is very good at immersing us in that universe, and David Cronenberg wasI confess that I expected less from this movie. I really like movies set in the mob world, but the Russian mob was something I had rarely seen on film before. This film is very good at immersing us in that universe, and David Cronenberg was happy in the way he carried out this project, a little out of his usual record.The film follows a London nurse, Anna, on her quest to find out more about the young mother of a baby she saw born, who appears to have been a prostitute from the East. The essential clues will come from a diary, kept by the teenager, which will link her to a respectable and wealthy Russian family, residing in London, who are behind a powerful branch of the Russian mafia in the United Kingdom. The script, engaging and intelligent, seems credible and logical most of the time, and manages to engage the audience and instigate our curiosity. One thing I particularly have to praise is the recurrent use of Russian and Ukrainian in the film, a feature that may confuse the minds of Anglophone audiences, but which I found excellent, appropriate and intelligent, insofar as the actors did it well, without it ever sounding fake or forced. The highlight of the film is the action scenes, and particularly the fight in the Turkish baths, starring Mortensen. From there, the film continues and maintains our interest, but it fails to give us something as intense or exciting.For me, and if we exclude the films from the ""Lord of the Rings"" and ""Hobbit"" trilogies, this is the biggest and best film in Viggo Mortensen's career so far. I also liked his work on ""Hidalgo"", but I think he surpassed it here. I don't know how far his character was supposed to have the charisma he gave him, but Mortensen was able to dominate the film with a magnetic, powerful and intriguing performance. Another actor who did an excellent job was veteran Armin Mueller Stahl, in the role of the family patriarch who is the center of this film. He seems affectionate and kind, refined and very courteous, but he hides a dark, brutal and cynical side. Initially, I found Vincent Cassel a bit one-dimensional with his character too brutal and violent, but I believe the actor knew how to work that out and effectively solve the problems that the character posed to him. Paradoxically, and despite being the main character par excellence, it's Naomi Watts who went out of her way in this film, with a character who seems to be limited to following the flow of information and who doesn't seem to have much else to do in the movie. Still a word for the good work of Sinéad Cusack and Jerzy Skolimowski, as Anna's parents.Technically, it's a film that has many points of interest, starting with a well-placed and regular pace, through elegant cinematography and a judicious choice of filming locations. Visually, it's a beautiful movie that is pleasing to the eye. The sound also works very well, and the visual, specials and sound effects, punctually placed, are of quality and work well. The costumes and sets are very good, but they are within an expected standard, and the soundtrack, written by Howard Shore, didn't sound as good as I could demand in a film with so many qualities.… Expand            "
无极,eastern-promises,,2007,2006, One of Viggo Mortersons best thrillers of all time and one of the best mystery and suspense movies of all time.            
无极,eastern-promises,,2007,2006, Imported rating from tomato rotten site but I lost my review as Thai language became unreadable text. Some of the movies I totally forgot the story. This is why I comment this. I need to comment this because it won't record my watched-list ifImported rating from tomato rotten site but I lost my review as Thai language became unreadable text. Some of the movies I totally forgot the story. This is why I comment this. I need to comment this because it won't record my watched-list if I just rate.… Expand            
无极,eastern-promises,,2007,2006," This review contains spoilers, click expand to view.                                                                                            Viggo Mortensen is absolutely spectacular in this expertly written mafia film. The naked fight sequence has to be one of the best man versus man fight scenes i have ever witnessed.… Expand            "
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006, It's heartwarming...            
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006, Favorite movie so far this year.            
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006, Best film I've seen this year. The cinematography is an amazing achievement. The traditions of the picturesque Lijiang created in me a need to learn more about their culture. Ken Takakura stoicism permeates to show the human side that Best film I've seen this year. The cinematography is an amazing achievement. The traditions of the picturesque Lijiang created in me a need to learn more about their culture. Ken Takakura stoicism permeates to show the human side that we all hold deer. It's rhythm (slow for most Hollywood goers) kept me interested throughout the film -except when Jang-Jang scapes.… Expand            
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006, Fabulous movie. Luscious cimematography and beautiful music coupled with a compelling human story that spans all cultures            
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006, this movie made me poop a little bit and then eat my poop.            
千里走单骑,riding-alone-for-thousands-of-miles,,2006,2006," First hour one wonders how long this movie will be. But, then, masterfully you find yourself absorbed in a poignant, layered film grieving with magnificant actors. Visually impressive.            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Disappointing. Yimou's last two films (Hero and Flying Daggers) were beautiful. Curse was too melodramatic and just plain boring. Not recommended.            
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," To say that the visual aesthetic of this film is stunning would be the understatement of the century; this movie is so gorgeous that it almost deserves a viewing on the big screen for that alone, and the battle sequences are among the most To say that the visual aesthetic of this film is stunning would be the understatement of the century; this movie is so gorgeous that it almost deserves a viewing on the big screen for that alone, and the battle sequences are among the most epic in the history of wuxia movies. That said, the story of the film is a stunning exemplification of every problem I have with wuxia movies. The overblown symbolism, the soap-opera plot, and the ending so pointlessly depressing that you could almost picture the writer(s) laying awake in bed at night trying to think up the method to cynically jerk the most tears out of the pretentious art-film audience. The emperor in this case is so cartoonishly sadistic that I found myself thinking, ""Surely they wouldn't go to all this trouble to hammer into us how evil this guy is without planning to dethrone him in the end,"" but sure enough, they did exactly that, because having the powerful remain in power and the rebellious characters die is an ingrained staple of this genre, and the moment I realized they were in fact going to do that (about a half-hour short of the finish line), I felt like turning it off in disgust. They raised our hopes at the very end again, only to dash them. Now that's a metaphor for the movie.… Expand            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," I love this movie, it always want to make me cry at the end!            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," For the first time in seven years, since I installed a an 8.5 foot projection system in my home, I felt that someone was going say, ""Man you're gonna need a bigger...screen!!"". This movie cannot be shrunk, or in any way reduced--in For the first time in seven years, since I installed a an 8.5 foot projection system in my home, I felt that someone was going say, ""Man you're gonna need a bigger...screen!!"". This movie cannot be shrunk, or in any way reduced--in size, in sound, in color saturation, in brightness. I was lucky enough to see the blu-ray version of the DVD, and run through a new 3-chip RUNCO projector, the image made jaws drop--though as I've said, even a relatively enormous home screen seemed a bit skimpy. Those who saw it in the ""theater"" may still not have gotten the full treatment, because the film should be shown on a super- wide that's more than twice as wide as it is high. Zhang Yimou is a truly cinematic storyteller, which means that the entire ""scene"" is part of the narrative. Most of Mr. Zhang's films are based on rather simple, classic tales, often carrying old truths. This story was an illustration of the Chinese saying ""Jade and Gold on the surface, Rot and Decay underneath. "" If you see this film presented correctly you SEE and experience the spectacle of overwhelming splendor and disgusting carnage.… Expand            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," This flick was ultimately a disappointment. Despite the stunning visuals, the film had poor character development and failed to tie up loose ends. Zhang Yimou attempted to compensate for the lack of story line with copious amounts of This flick was ultimately a disappointment. Despite the stunning visuals, the film had poor character development and failed to tie up loose ends. Zhang Yimou attempted to compensate for the lack of story line with copious amounts of cleavage... but not enough to rescue this tragedy.… Expand            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," I thought that the movie was amazing. It is symbolic on so many levels and everyone can feel sympathetic to it. My whole family watched it together. My dad, who always fall asleep in the movie theater actually was very excited while watching I thought that the movie was amazing. It is symbolic on so many levels and everyone can feel sympathetic to it. My whole family watched it together. My dad, who always fall asleep in the movie theater actually was very excited while watching it. Also, my sister who doesn't like movies set within dynasties enjoyed this movie very much. And, my mom loved it as well. I recommend this movie to anyone who enjoys good movies. Also, I'll like to add that the cast made the movie incredible. Jay Chou proved to be very capable at acting, instead of just being musically talented.… Expand            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," Visually spectacular and drenched in symbolism. Interesting that a lot of reviewers have a problem with the ending. If you are accustomed to Chinese cinema or television then I guess you won't have such a problem. I can only surmise Visually spectacular and drenched in symbolism. Interesting that a lot of reviewers have a problem with the ending. If you are accustomed to Chinese cinema or television then I guess you won't have such a problem. I can only surmise that it's a Western trait, that films normally end with a 'happy ending'.… Expand            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," Great decorations, outstanding visual FX. Boring plot that makes no sense. Dramatic events portraying the struggle for the throne within the emperor's family in 10 century's China.            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006," Sickly as opposed to visually stunning, Little plot no character dev, and a terrible ending made me feel cheated when the film seemed to accidently end.            "
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Masterpiece.            
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Uncompromisingly staged and beautiful- in the end I did not find the telling of the story to be very compelling.            
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Spoiled by not a good ending.            
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Another sad story. Very little martial arts. Great costumes and scenery. Don't bother.            
满城尽带黄金甲,curse-of-the-golden-flower,,2006,2006, Tragic and beautiful. Fans of Zhang Yimou will not be disappointed.            
