zhTitle,title,cast,year,sourceYear,comment
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Aftershock is disgusting, dirty, decadent, it shows the worst instincts of human beings. Acting is very bad, scenes are extremely strong and the entire film is completely negative. From the first scene to the last one. I was extremely shocked to see how can producers spend a lot of money on a film that has absolutely nothing positive. No message, no respect, no shooting quality, a completely terrible script etc."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Eli Roth has done it again. 'Aftershock' is an unpredictable roller coaster ride of a film.the first 30 minutes or so is spent setting up the story and introducing us to the characters. a lot of people say this part was boring but I disagree. the rest of the movie wouldn't have any psychological impact if we didn't care about the characters. this part of the film plays like 'The Hangover' in Chile. And there's some great laughs, especially from Roth's character.But once the madness starts... it never ends. I can't stress how crazy this movie gets. Terrible things happen, in the most disturbing ways possible. the film is extremely dark, but still manages to also be fun and entertaining.some might call this movie cruel and excessive, and honestly, its hard to argue against that. but if you're a horror fan, and you're looking for an entertaining movie, I can't recommend this enough. also, the ending is incredible.if there's one word to describe this movie, its RIDICULOUS. and I mean that in a good way."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"A very long, drawn out, protracted, undiluted sulphuric acid bath would have been preferable to having to endure this complete waste of time and money. Perhaps the producers should have considered donating the money they spent on this disaster(of a) movie to tsunami or earthquake victims instead of churning out this pointless, charmless, abhorrent nonsense.This film lacks pretty much every element a quality horror or disaster film should include. The build up of tension and suspense is completely ignored or handled so badly that it is likely most viewers will be more concerned by how they may be travelling home than anything on screen. The small twist is so laughably transparent and pointless the writers could have left the character out of the script entirely.The tone of the film does not seem to have been considered at all. We are treated to effects that are at times deliberately (I hope)comical which is in stark contrast to the needless, protracted and graphic rape scene and unnecessary cheap shock shots of dead babies.It has been a long time since a film got my back up as much as this and I find it amazing that it was ever released."
唐山大地震,Aftershock (2012),,2012,2010.12.29,If you really do the timeline of the movie a tsunami wouldn't take 12 hours to hit. Also wheres the rain if it was a tsunami? The wind? You literally had nothing to convince me it was a tsunami. Now you had me convinced it was a creature or something else that would've have been a nice twist since everyone thought it was a tsunami. But that ending was horrible.the killings very nice. Other than that it was boresville. I'm sorry. My dreams make better nightmares.
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Aftershock is written and directed by Nicolás López (Eli Roth takes a co-writing credit) who uses true stories of the real 8.8 magnitude earthquake that hit Chile in 2010 as the basis for his survival film, and filmed it in a lot of the same locations where the actual earthquake hit. Aftershock is a disaster movie highlighting how human nature can be more terrifying than Mother Nature. The story follows with three friends on holiday in Chile: Pollo (Nicolás Martínez), Gringo (Eli Roth) and Ariel (Ariel Levy),while checking out the local nightlife they get caught in the society-dissembling effects of an earthquake, but to make matters worse the local prison has been demolished too, and the convicts are roaming the streets. Their Chilean misadventures are now truly horrifying. Pollo, Gringo and Ariel must now evade looters, rioters and a whole assortment of terrors, with three young women they have just met, while a group of convicts hunt them across the city. The chaos on screen is well done and is the film's strongest element. The effects, kills and gore were excellent, but were just too random and sporadic to be taken seriously. More conflict was needed in the first act to grab one viewer's attention and it probably would have been much better if you just skipped the first 20min and get right into the earthquake and what follows. Although the story and characters become a bit predictable, with a couple of plot holes here and there, it still is an entertaining film to watch and more so if you enjoy Roth's work."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"The settings on location were interesting. So much for positive reaction. The character development was woefully short. Even though the majority of the characters in a film may be shallow, there need to be at least a couple who serve as a counter- balance to the others. The plot for the first fifteen minutes left me hanging on only to see whether it might pick up later. It did eventually, but by then our interest was seriously lagging, particularly in light of the gratuitous vulgarity (crotch photo and use of the ""F-bomb""). I have no tendency to ""spoil"" endings. In this instance it would be impossible, as we left at the end of the first half hour. The only other time in my life I have done so was when we watched ""Kung Pow."" Ouch! Unless the snacks are far better than usual, I would recommend saving the entertainment funds for use elsewhere."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Eli Roth keeps making poor fiction and, somehow, I keep getting duped into watching his pro-antagonistic crap. There are numerous things wrong with this story. That is not a spoiler. You know that is true before you ever start watching am Eli Roth film. My problem with his story telling is that the bad folks never appropriately suffer for their evil deeds. Final consequence never seems to reach them, while the protagonists drop dead in the worst way imaginable. SPOILER! The murder gang never really dies on film. It can be assumed that they continue to rape, plunder, and murder, long after the last victim dies. In truth, the bad guys suffer no real consequences for being evil. Sure, a few are killed, but most of them are not, plus there is a reasonable possibility the escape the tsunami as well. There are a few film makers who have managed to get a foothold in Hollywood that no amount a consumer frustration can pry loose. Here is a man who might have done very well in another career, but is sadly trapped in the realm of mediocre film making. The whole point of his films seems to be making good people suffer, and I am not talking about the protagonist; I'm talking about you and me."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"No writer should ever produce a work with absolutely zero consolation. I gave it two stars because I have to admit before the quake, I found it somewhat amusing. But after, there was nothing but profound tragedy, and not one good thing to help compensate for it. Movies are entertainment. I was totally bummed after watching this nightmare. Eli Roth deserved to burn for this one."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"The movie takes 34 minutes to start, then it jumps into a repeating cycle of1. Main character takes a major injury2. They try to get help3. They cant find help, but the person dies anywayThis happens at least 3 or 4 times.The dumbest / funniest part though: the fireman, who has followed and helped them the whole time, takes off his coat, and the girl sees his tattoos, and they both just agree he's a bad guy now, so he kills her."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Campy disaster movies are great. This was one of the worst, if not the worst movie I have ever seen. Please don't waste your time, I read the reviews and was not dissuaded, bad move."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"So disappointed in this piece of garbage, partly because I have a massive crush on Eli Roth. The whole time I was thinking how could this guy lower himself to be in such a juvenile horror flick? The movie was gory to the point of absurdity, with body parts flying around and heads being knocked off. You know when this movie would be a good one to watch? When you're sitting around with a bunch of friends, maybe having had a little too much to drink, and you want to hoot and holler and laugh. If that's the case, then this is your movie."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Aftershock is titled well. It is grotesque for the hell of it , some of the ""shocks"" are unnesscary. It had potential if it didn't veer off into torture porn and dead kids."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Believe me, I've seen many god awful films.But this is absolutely rubbish. Never make a Eli Roth movie if you're not Eli Roth."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"If you're looking for a horror movie where things are hopeless, you've come to the right place.Strengths of this movie are the brutality and darkness of the whole environment. But what really strikes a cord with me is that why watch a horror movie, if everyone just dies at the end? If everyone just dies, what's the use of spending 2 hours of your life in false suspense?If you want a dark movie and want to see likeable charcters meet gruesome fates they really don't deserve: go ahead and watch it!Personally, wish I never watched this movie. Waste of my time. Go watch SAW if you want a decent movie where characters with moral convictions die according to what they deserve....with alot less gore."
唐山大地震,Aftershock (2012),,2012,2010.12.29,"Thank you for gathering the worst of humanity's shortcomings and putting them in a film for every loser, lowlife and idiot to watch and aspire to. I cannot believe anyone actually 1. paid $$ to produce this and 2. paid $$ to see it. Producers and directors, you are horrible human beings. Actors, seriously? This is what you chose to get your start??"
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"Big budget WWII epic , it happens when China is invaded by Japan at the onset of war and finds Japanese army surrounding city of Nanjing (1937). After that, at the city take place violations, mutilations, and massacres. Some prisoners are interred in a prison camp but later they are led to fire squad, scaffold and alive burying.Director deglamorizes war showing true horror and terrible events. It's a staggering evocation of the Chinese Holocausto in Nanjing , as the atrocities are depicted matter of factly as by-product of sheer Japanese evil. The opening twenty minutes graphic depiction the facing off is , on its own, magnificent. The film-maker Chuan Lu is nicknamed the Chinese Steven Spielberg for his spectacular and impressive productions. As the moving beginning results to be as stirring as ¨Saving private Ryan¨ , the developing of the movie regarding invasion China is partially similar to ¨Empire of the sun¨ and suffering of Chinese people bear remarkable resemblance to Jews of ¨Schlindler list¨ .The starring, Nakaizumi, and the rest of the cast are excellent , as the movie is powered by splendid performances in charge of Chinese and Japanese actors who during filming suffered some inevitable discussions. Filmed in perfect black and white by cameraman Cao Yu , reflecting appropriately the grim and rotten environment .Lu Chuan makes a breathtaking work which directs spectacularly with groundbreaking scenes in a heartbreaking context.Chuan dedicated about three years joining information and interviewing experts for that scenes would adequate to reality of events. This masterpiece finally garnered the world attention and respect that the story deserves, winning several prizes in various International Festivals."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"The last Rape of Nanking event film I had watched, was the docu-drama Nanking back in 2006 during the Hong Kong International Film Festival. With interviews conducted with real survivors, I was riveted to listen to their account of the atrocities conducted by the Japanese soldiers, and you empathize with them as they relive their memory and make them known. The dramatic elements were nicely presented as well, with notable names reading off memoirs and letters pertaining to individual episodes, which collectively make up the brutal horror, a living hell if you would, of the conditions of occupation.Lu Chuan of Kekexili fame has crafted this fine film that looks into 2 broad episodes – the first few hours of occupation which will satisfy action junkies, and the later half which looked into the atrocities that were committed some 1 week into occupation, from within an international safety zone set up by Westerners, led by German John Rabe, who gets some concession by virtue of Nazi Germany being Japan's ally.There's the controversial aspect of the film though, where it doesn't demonize the invading force right away. Instead, I lauded its realistic portrayal of the human condition of Fear when we go into the unknown, and this emotion gets vividly captured in the first few minutes of the movie, setting the tone of the entire film, where fear drives us to do inhumane, barbaric acts. That being said, it doesn't shy away from reenacting the atrocities committed against the Chinese, from bayonet stabbings, mass burials of breathing souls, burning and the machine gunning of surviving soldiers, and rape.Filled with plenty of characters each given a specific purpose in the film, either representative of an historical legend, or collectively as a group, it makes you feel for the individual with documentary-like precision, and I am somewhat intrigued at how one can feel so much through the simple camera work of going real close to the actor's face, and lingering onwards to capture moments of despair and bewilderment.If there's one film you should see this year, then don't miss this one. I only hope that it gets played in a decent cinema hall with a great sound system, otherwise it'll do this film no justice. Certainly a contender for one of my films of the year, and comes highly recommended!"
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"CITY OF LIFE AND DEATH is a masterpiece - of film making, of finding the midline of response to war from both sides, of cautiously but successfully blending intimate stories with the gory atrocities of war, and of recreating a period of history we too soon forget unless prodded by works such as this. Lu Chuan both wrote and directed this vision of the 1937 decimation of Nanking, the capital of China, by the Japanese that lasted in action for only six weeks but that has been a permanent festering wound on the history of mankind that will always be a reminder to what War is about. Subtitled NANKING! NANKING! the audience is led to expect a film honoring the Chinese who bravely fought to resist of the Japanese invasion and ultimate destruction of the then capital of China. Instead the writer/director elects to put us in the midst of the war, showing all aspects of how war changes and affects and destroys people. The black and white film is able to create the illusion that we are actually in 1937 Nanking. We meet several important personalities from that time: the Chinese Resistance leader Lu Jianxiong (the inordinately gifted and handsome actor Ye Liu), the Chinese schoolteacher Miss Jiang (Yuanyuan Gao) who fights constantly to save her people, the Nazi German John Rabe (John Paisley) who maintains a Safety Zone to protect the Chinese until the Nazis recall him to avoid insulting their Japanese allies, Rabe's Chinese assistant and translator Mr Tang (Wei Fan) and his wife (Lan Qin) who despite the suffering they endure from the Japanese still are selfless in the choices they make to help their people, and Kadokawa (and impressive Hideo Nakaizumi) who as a Japanese soldier is a symbol for those warriors who are conflicted about the cruelty inflicted on the Chinese. These individuals provide stories with the story that allow the viewer to connect to the human aspect of the victims and the perpetrators of the annihilation we are witnessing. There are devastating scenes of the forced 'comfort houses' created to keep the Japanese soldiers happy, the demanded selection of 100 Chinese women to provide physical gratification to the enemy, the massacre of thousands of citizens - men, women, children - and the destruction of the very city itself. But Lu Chuan balances these with some very tender moments, such as the first sexual encounter of a virgin soldier with a prostitute and how he interprets this experience as love to the point of providing as much gratitude and safety to the prostitute as he can, and the incredibly tender scenes between Lu Jianxiong and a little boy who brings him bullets. The cast is stunning and while many of us do not recognize the faces, they are obviously some of the cream of the crop of Chinese and Japanese actors. Yu Cao is in charge of the very realistic and photographically perfect cinematography and the musical score by Tony Liu is not only appropriate for the theme of the film but also provides some very simple Western piano music for the intimate scenes. There are multiple choices of subtitles including English. CITY OF LIFE AND DEATH not only documents a piece of martial history that is important to remember, but it is also another way of viewing how WAR can alter the minds and lives of those on both side of the battle. Highly Recommended. Grady Harp"
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"I finished watching this film two hours ago and the punch in the stomach I received watching it still hurts. I don't recall having received such a punch in my 60 or so years of film watching. Unlike films such as ""Schindler's List"" or ""Empire of the Sun"", this film does not take sides. It's like a candid camera operated by an invisible grand master hidden in the crowd or the rubble. It's just there recording events. As a result, despite the fact that it focuses on the big picture, the individual is not lost: Both the Chinese and the Japanese, each and every one of them, in huge crowds are real believable characters. This gives the viewer a grand and horrible sense of presence which is what makes it so painful. It would take courage to watch it again."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"Viewed at the Festival de Cannes 2009 (Market screening) Since I am not Chinese, or of Chinese extraction, City of Life and Death has a different resonance for me. I know of the Nanking massacre (for which, it has to be said, the Japanese have yet to apologise or even properly acknowledge) from my own interest in history, as well as the John Rabe story (the Nazi who helped save thousands of Chinese civilians, until recalled to Germany since Hitler did not wish to upset his Japanese allies).Therefore, for me, City of Life and Death retells a fearful part of history, but not one with which I have any direct connection. So while this film may resonate a certain way for Chinese viewers, be they from the mainland, Hong Kong or overseas Chinese, I can tell you that I, as a European, have seldom seen a film so powerful, gripping, dramatic and moving.City of Life and Death is not nationalistic propaganda or a reversioning for the screen: no punches are pulled. The woman next to me was in tears. So be warned, this is not easy viewing. But by featuring on a few characters, allowing them to become fully three-dimensional human beings (not Chinese, not Asian, but human beings who live, love and feel) director Lu Chuan makes his audience feel and share their fear and terror as the Japanese invaders commit atrocity after atrocity on the fallen city's inhabitants. Never forget, this actually happened.If anything, Lu Chuan soft pedals on the horrors. They are depicted, but are not front and centre. This is not a horror film so gore hounds and ghouls should seek their thrills elsewhere. Rather, it is the arbitrariness with which the Japanese went about their murderous work that scares. Wrong place, wrong time: rape, torture, murder. This wasn't the efficient, methodical murder the Nazis introduced, but rather cold brutality, as a cat toys with a helpless mouse. Unthinking, unreasoning, just because.Filmed in black and white, City has so many images and scenes that remain fixed in you mind long after the final credits have rolled. Lu Chuan even selects the grain and grading according to the action. The use of colour would, in this case, have weakened the film.But if City of Life and Death were just two hours of suffering it would be unworthy of an audience. So Lu Chuan gives us the central characters of Mr. Tang (John Rabe's secretary), Miss Jiang (a schoolteacher) and Kadokawa (a sensitive Japanese soldier who witness but cannot delay the unspeakable). All of them are helplessly swept up in the maelstrom, which Lu Chuan leavens with scenes of (attempts at) normal life, normal human interaction and naked attempts at survival. These are people with whom one can identify and empathise.Yet, at heart, City of Life and Death is extremely uplifting. The message, at the end, is positive and optimistic. In writing this review, the film is coming back to me again. What I once read, black and white on a page, has been made real for me and, yes, I'm emotionally moved by it.If you believe in the power of film, want a break from popcorn entertainment, are looking for a film that can make you feel (as opposed to having your emotions manipulated) then please go see this one. It's rare when I think a film should be seen, deserves to be seen, but City of Life and Death belong in that very rare category."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"A very fine movie, strong and rather heavy. I was relatively familiar with the events that took place in Nanjing therefore I was not surprised by the atrocities I saw reenacted on the big screen.The device of shooting the film in black and white was effective, in the sense that it created an impression akin to a documentary or a current affairs reportage of the age. Alessandro Ahmenabar may have said that he wanted ""Agora"" to give the impression that it reported events from 4th century A.D. Alexandria like a CNN live correspondence but I think ""The City of Life and Death"" was the movie that succeeded on that, giving to the spectator the impression of watching the events in live coverage.Although it portrayed numerous atrocities, it masterfully avoided the trap of succumbing to ""pornography of violence"". It also tried to treat the incidences of mass rape and ""comfort women"", which after all are the reasons that the conquest of Nanking became notorious and was named The Rape of Nanking, in a relatively discreet manner, the only one possible.The actors were expressive and one must note that this multi-person drama, lacking a protagonist was reminiscent of the technique of the films of Robert Altman also lacking a protagonist.It was also a good idea to create a positive and repentant Japanese character in order to alleviate the obnoxious impression that the viewer would form about the Japenese people in general.I do not know whether there is a propaganda value in this movie but judging it a work of art, being not involved in Sino-Japanese affairs, I find it outstanding."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"I'm an overseas Chinese, growing up listening to my grandfather telling the stories about how bad the Japanese Military treating the Chinese people in WWII.I saw some of the movies made back in the 80's/90's about the rape of Nanking, to me they are exploitation movies and never affected me or leave me with profound experience. I'm actually disgusted with them making such low movies. Also most of the documentaries I watched never really does anything.I watched Nanjing! Nanjing! - City of Life and Death tonight and it really drained me emotionally, the movie really depicting the real face/real ugly side of war, where the victims are always the people, doesn't matter what wars or which countries.The movie itself doesn't really do the finger pointing like other movies, but it just showing, in my opinion, the fair view on what was going on back then without taking sides.And it's show one thing, the most profound thing to me, that The Chinese people can endure a lot of hardship that life throw at them and that's possibly why their cultures and civilization last for a long time.Highly recommended for people who never really know this part of history, as Chinese I know about it, but for lot of my westerners friends who never been to China, they only heard about it but didn't realize how crazy it was and how significant is this event for the Chinese people. Most people know the atrocities the Nazis did in WWII, but not the Japanese Atrocities.Watched it and let's pray there won't be WW III or any wars at all actually."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"I've been really impressed by this film. The way it makes a contrast between the fragility of the Chinese position and the vast and enormous military resources at the hands of the Japanese to simply dispose of the Chinese population just the way they want, remorseless and unlimited in their decisions, creates in the spectator a sense of utter despair and impotence, as the starting violence and euphoria transforms into raw and premeditated brutality. But this same perspective makes you appreciate more intensely the triumph of the defeated's mentality over the conquerors' one, the silent resistance that becomes an unified wall against the oppression and ruthless rule of the Japanese military, whom at the end began to fall apart morally. The action is awesomely captured, photography is great, and direction is remarkable, some scenes hit you really hard, but not to the extent to consider it a sadist or heavy-to-watch film. Henceforth, one of my favorites war movies of all time."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"Chuan Lu, the talented director of 'City of Life and Death', was faced with a quandary in attempting to recount the ""Rape of Nanking"", perhaps the single greatest series of atrocities committed by the Japanese occupation force during the Second Sino-Japanese War in 1937. Just as the Jewish people always say ""never forget"" when it comes to remembering the Holocaust, the Chinese people also feel compelled to ""never forget"" and recall their own Holocaust. But Mr. Lu can't ignore the fact that the Japanese people of 1937 are not the same people of today, and his compulsion to reconcile the past and the present was perhaps his greatest challenge in writing the screenplay.Ironically, Lu ended up receiving death threats, not from the Japanese but from some Chinese people who felt that he did not extract a sufficient enough ""pound of flesh"" as compensation for those who suffered during the Occupation. I can recall my own grandparents, who had relatives that were killed in the Holocaust, speak ever so harshly of the Germans and wanted nothing to do with any of them—even those born after the War. Because it was an emotional issue, they ignored the Biblical admonition found in Ezekiel 18:20: ""The person who sins will die. The son will not bear the punishment for the father's iniquity"". The same can be said for many Chinese people who are unable to forgive the Japanese, even though rationally it makes no sense that those born after the war are blamed for their parents or grandparents' crimes. While Director Lu's reconciliation strategy is a noble one, I'm not completely convinced the way he went about expressing his attitude of 'forgiveness' toward the Japanese, enhanced the story, strengthening its verisimilitude.Where the film is successful, is in the multitude of indelible images that re-create the horror show that was 1937 Nanking. The images from the film's opening sequence are shattering as they suggest an escalating atmosphere of terror that affected both the Chinese civilian and military population . One image that really sticks in my mind are the Chinese soldiers trying to escape the walled city and are unsuccessfully held back by their commanders. For those soldiers who stayed behind, they're shown to be courageous as they fight back against an overwhelmingly superior force. When they are finally defeated and surrender, the brutal Japanese soldiers take no prisoners. Some are herded into a warehouse with the doors locked shut and then the building is set on fire. Others are marched to the ocean and almost all are machine-gunned to death. Before they're murdered, the soldiers shout ""Long live China"" and again show their courage against their brutal occupiers.Worse is what happens to the civilian population, especially the Chinese women. The Japanese force the leaders in the 'Safety Zone' (an area where refugees were supposedly protected by an agreement with international observers) to select 100 women to serve as prostitutes over a period of three weeks for the Japanese soldiers. The women are strapped to beds and are raped continuously through the day and night. Some fail to survive the ordeal and who can forget the scene where the soldiers carry out the nude corpses in a wheelbarrow? The strategies of the Japanese troops recall the sadism of their Nazi counterparts in the book & film, 'Sophies Choice'. You'll recall that Sophie was forced to select one of her children over another by the Nazis. In Nanking, the Japanese play their own little sadistic game—they lead families to believe that their loved ones will be let go—but then order the families to choose only one! Of all the characters here, Mr. Tang is the most compelling. Tang was John Rabe's interpreter and assistant. When Rabe informs him that he's being recalled back to Germany, Tang makes a pact with the devil by informing the Japanese commanders that there might be Chinese soldiers hiding out in the safety zone; he does this to obtain a safe conduct pass in order to save his family. This admission creates the pretext for the occupiers to violate the agreement and invade the safety zone in order to commit more atrocities. Tang soon learns that the Japanese had no intention of honoring their side of the bargain and a Japanese soldier ends up throwing Tang's daughter out the window. In an act of redemption, Tang trades places with a soldier and remains behind as his wife escapes when she leaves Nanking with John Rabe.Lu is unsuccessful when he attempts to throw a bone to the Japanese people of today by creating the unconvincing character of Kadokawa. According to Lu, he based Kadokawa's character on diaries he read of Japanese soldiers who were in Nanking during the massacres. Although there may have been a few soldiers who were repulsed by what they saw, the vast majority were more like Ida, Kadokawa's sadistic direct superior. Lu has trouble fleshing out his Kadokawa character—he shows his sensitive side to a Japanese 'comfort girl' who he claims that one day she'll be his wife. And later, Kadokawa shoots Miss Jiang as a mercy killing and then does himself in, as he is unable to cope with his guilt. But it's really not enough—Kadokawa is an anachronistic presence, designed to suggest that Japanese people weren't that bad, even back then. But in 1937, the mindset of the average Japanese person, was decidedly quite fanatical.What Lu merely needed to do was put a disclaimer at the beginning of the film, noting that Japan transformed itself after the War and that the son should not pay for the iniquity of the father. Without Kadokawa (or perhaps having him as a greatly reduced presence), 'City' would have been much more true to life and there would have been no misunderstanding Lu was blaming the Japanese born after WW II, who bear no responsibility for the bloody scenes that happened so long ago."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"It is said that evil can only manifest itself when we do nothing to stop it. When we simply allow for it to happen whether in our lives or in the lives of others. The Japanese soldiers who invaded Nanking justified their horrific acts by claiming pride and duty towards their beloved country. Barbaric and without mercy, these troops of doom descended upon the city like the worst nightmare ever conjured by humans. Imagine an army of serial killers and rapists wreaking havoc without being reined in and you'll get an idea. Kudos and hats off to the director for having the courage to bring this shameful blemish in world history to life. Unflinching, painful and without apologies."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"The atrocities committed in Nanking, the capital of China, by the Japanese in 1937 and 1938 during the Second Sino-Japanese War is a source of anger and resentment today.All kinds of torture were visited upon the residents, including live burials, mutilation, ""death by fire"", ""death by ice"", and ""death by dogs"". A survivor testifies to a killing contest amongst a group of Japanese soldiers to determine who could kill the fastest. The rape that occurred during the massacre was one of the greatest mass rapes in world history. It is estimated that the number of women raped ranged from 20,000 to as many as 80,000, and women from all classes were raped, including Buddhist nuns. Furthermore, rape occurred in all locations and at all hours, and both very young and very old women were raped. Not even pregnant women were spared. It wasn't limited to women as some men were forced to commit incest—fathers to rape their own daughters, brothers their sisters, sons their mothers.Writer-director Chuan Lu and cinematographer Yu Cao joined to present a film that was stunning and mesmerizing. They say that war is hell, and they were certainly describing what went on here. One does not have to understand a word of Japanese or Chinese to follow what is going on.The pain was more than evident and the horror is indescribable."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"** The spoilers contained are not really spoilers, just a very brief mention of a couple of scenes**As both a history nerd and a war movie freak, I was rather surprised to discover both a part of history, as well as this movie, and realize that I have hardly heard anything about the rape of Nanking, not by a word mentioned in any history lesson nor school literature in Sweden, where I live. I haven't seen many books about it either, during my years of devouring all literature about WWII and wars in conjunction with it. Sad, but it gave me the more reason to learn about the Sino-Japanese wars. This movie, I guess, was the introduction. The mixed reviews were rather confusing but I chose to go with the general trend, that it was see worthy. It was.Seldom I have been so completely punched down by a Movie, and so utterly engrossed. Everything about this flick just sucks you in, and shakes you up entirely.The black and white execution can, I guess, be a bit different, for watchers not used to old b&w movies, and definitely pretty unusual nowadays. But as I see it, this is one of the most important features of the movie, giving a raw, documentary, and very authentic feel to it. A very smart move by the director, giving the impression that what you are watching, is a piece of naked at-the-scene history. Still, the visual of the movie never loses it's insanely beautiful and powerful cinematography, with every frame In-Your-Face, smashing you like a fist of master photo. The actor portraits are strong, convincing and complex, and lets you feel and wonder, rather than just being fed, evolving and revealing more and more as the story unravels. Some critique Nakaizumi Hideo's rendition of Kadokawa, but I don't get it. IMO he does an amazing job, and makes me believe, and feel, him. Often, western viewers, have a hard time getting used to Asian film, which, according to me, has to do with the fact that western and Asian storytelling and dramaturgy traditionally differ a little bit, which of course is completely natural. In many Asian flicks I think the acting and scripts can feel a bit melodramatic for a western viewer. (Not for me though, as a long time fan of Asian film.) In this movie, however, not a trace of that can be detected. The form of this epic piece of film history, is rather the mellow and minimalistic storytelling of old, classic war drama, like for an example, the excellent Finnish ""The unknown soldier"" (by Edvin Laine, 1955, about another rather unknown part of WWII - the Finnish wars).The score and sound is also powerful, and adds to the air created, and a couple of scenes are epic, unforgettable, in their perfect harmony of visual, score and emotional strength (the scene with the climb to the top to oversee the field of corpses, and the scene with the ritualistic dance). Scenes that makes one shiver to the core - pure cinematic ecstasy.The story is simple, yet so dense of emotion and complexity, in it's slow pacing leading to a inevitable climax. Never pointing fingers, never glorifying, never picking sides. Just showing the horror of war, naked and raw, never glutting in blood, misery and atrocity, nonetheless giving a deep impact on the Viewer.This movie is NOT overrated by the people calling it a genuine masterpiece, because it IS. A powerful, haunting rendition of a horrific piece of history, with believable portrayals of HUMANS rather than sides. Humans affected by, and changed by, war. Beautifully told in it's awfulness.In a word; fantastic."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"This grim and depressing black-and-white drama explores the Rape of Nanking and is told from the point of view of the oppressed Chinese trapped within the city (oh, and from the point of view of one of the occupying Japanese soldiers too, purely for balance). As a film, it occupies the same kind of gut-wrenching worthy territory as SCHINDLER'S LIST, depicting a series of increasingly harrowing events in which violence is meted out as a matter of normality.I always find such films hard to enjoy, and I hardly want to watch them again after sitting through them. Nevertheless, they exist purely to tell their story and to ensure that such pivotal moments in history are never forgotten.CITY OF LIFE AND DEATH gets everything right: the direction, which emulates a cinema verite style on occasion, is highly effective and the narrative consists of just the right scope. The acting, too, is of a high calibre and the ensuing drama is as gritty and disturbing as you'd expect given the subject matter; there's certainly no sugar coating here."
南京！南京！,City of Life and Death (2009),,2009,2011.05.11,"I'm a Chinese, I live in Nanjing.Since i was in primary school, i've watched a lot of movies about the slaughter in Nanjing in 1937. We've been told and taught that 300,000 Chinese were killed in that slaughter, most of them were refugees. We've seen so many cruel photos, read so many articles, and heard the vivid reports of some survivals, which has made 1937's Nanjing a scar on the heart of every Chinese, especially the old ones who witnessed the slaughter, and their descendants.I don't want to talk too much about the hates between Chinese and Japanese. Why I think ""Nanjing! Nanjing! "" the greatest movie about this tragedy, is that when LU Chuan shot this movie, he not only put away his hates, but even used an angle of a Japanese soldier, and dared to show the soldier's sympathy and humanity. This movie is logical, rational and together with deep emotion. It's not simply a movie for Chinese people to deepen their hates on Japanese, it's a movie for people all over the world to see, to know, to experience and to explore what Japanese have done to Nanjing in 1937. It's not another traditional movie about Nanjing Slaughter which describes Japanese soldiers as some mentally disordered ones, as demon; it shows that what happened in Nanjing in 1937 was simply a slaughter human done to human. Just because this movie was shot without hates without slants without sharp emotions, it has demonstrated the most powerful thing in the world: truth.Nanjing, 1937, not matter Japanese admit its existence or not -- we may forgive, but never forget."
