title,href
卢廷阁律师：在会理法院被打事件“重大”进展（2018年8月16日）   ,https://wqw2010.blogspot.com/2018/08/2018816.html
洛阳洛龙区责令交出土地案，二审在洛阳中院开庭   ,https://wqw2010.blogspot.com/2018/08/blog-post_43.html
洛阳涧西区政府不甘强拆案败诉，向河南省上诉已开庭,https://wqw2010.blogspot.com/2018/08/blog-post_36.html
暴力逼迁致两条人命一人终身瘫痪，逍遥法外的盐城市综合拆迁事务所为何怎么牛？   ,https://wqw2010.blogspot.com/2018/08/blog-post_16.html
709家属许艳:关于余文生律师被江苏省徐州市检察院审查起诉的声明,https://wqw2010.blogspot.com/2018/08/709.html
江苏昆山王和英：因北戴河旅游我再次被限制人身自由！ ,https://wqw2010.blogspot.com/2018/08/blog-post_70.html
蒋湛春不信邪数度赴北戴河旅游，被镇江市公安局以“涉嫌寻衅滋事罪”刑拘,https://wqw2010.blogspot.com/2018/08/blog-post_38.html
投诉：西安东等驾坡村民要求按承诺的条件交付安置房,https://wqw2010.blogspot.com/2018/08/blog-post_90.html
黑社会定义遭颠覆，湖北潜江周矶农场独立候选人彭峰收到地方扫黑文件,https://wqw2010.blogspot.com/2018/08/blog-post_57.html
新娜：监控力度加大，在缝隙中艰难生存,https://wqw2010.blogspot.com/2018/08/blog-post_30.html
上海民主维权人士季孝龙今会见律师（图）   ,https://wqw2010.blogspot.com/2018/08/blog-post_15.html
上海民主维权人士季孝龙因“厕所革命”7月27日被刑事拘留,https://wqw2010.blogspot.com/2018/08/727.html
程海律师艰难维权无果  北京市司法局8月9日注销程海律师的律师证 ,https://wqw2010.blogspot.com/2018/08/89.html
郭少坤的维权之路   ,https://wqw2010.blogspot.com/2018/08/blog-post_80.html
投诉:郝忠义、杨秋茹霸占土地侵害四邻为什么没有受到处理？,https://wqw2010.blogspot.com/2018/08/blog-post_60.html
为劳工权益，辽宁78岁的刘树义面临命丧北京,https://wqw2010.blogspot.com/2018/08/78_13.html
福州庄磊:福建屏南“一家四口刑拘案”律师提请屏南法院整体回避   ,https://wqw2010.blogspot.com/2018/08/blog-post_98.html
许艳:申请徐州市看守所所长对余文生律师在徐州市看守所遭遇的情况进行监督、调查与处理，依法保障每个当事人的法律权利,https://wqw2010.blogspot.com/2018/08/blog-post_13.html
给中央纪委、监察部举报如泥牛入海，无家可归的归侨何观娇流落街头,https://wqw2010.blogspot.com/2018/08/blog-post_24.html
中国维权动态 周刊总第582期（2018年8月6日-12日）,https://wqw2010.blogspot.com/2018/08/582201886-12.html
湖北郧西访民蔡生均在被截访中被烫伤扔医院,https://wqw2010.blogspot.com/2018/08/blog-post_79.html
对强拆受害人报警置之不理，洛阳东关公安分局两审皆败,https://wqw2010.blogspot.com/2018/08/blog-post_49.html
投诉：西安安仁坊拆迁户冒着酷暑再次到新城区委讨要安置房,https://wqw2010.blogspot.com/2018/08/blog-post_52.html
遭刑事拘留的广州民间画家苍鹰先生已取保获释（图）   ,https://wqw2010.blogspot.com/2018/08/blog-post_12.html
上海民主维权人士季孝龙因“厕所革命”被强迫失踪无音讯   ,https://wqw2010.blogspot.com/2018/08/blog-post_47.html
投诉：瑞新升“借款”案受害人再次到西安市公安局请愿,https://wqw2010.blogspot.com/2018/08/blog-post_22.html
身患癌症的78岁老人刘树义到天安门乞讨被送久敬庄,https://wqw2010.blogspot.com/2018/08/78.html
南京市公安破坏诉讼活动，拒绝维权人士吴菊芳请假前往北京,https://wqw2010.blogspot.com/2018/08/blog-post_14.html
湖北政治犯刘家财今天刑满出狱（图）   ,https://wqw2010.blogspot.com/2018/08/blog-post_62.html
王丽珍：王玉杨案情近况,https://wqw2010.blogspot.com/2018/08/blog-post_11.html
吴莉律师:李昱函律师案近况通报,https://wqw2010.blogspot.com/2018/08/blog-post_94.html
陕西镇安县访民刘顺荣被带到派出所后死亡,https://wqw2010.blogspot.com/2018/08/blog-post_65.html
福州庄磊：福建屏南一家四口被刑拘奇案进展通报,https://wqw2010.blogspot.com/2018/08/blog-post_10.html
四川籍民主维权人士卫小兵（孤家寡哥）衣服工厂遭广东惠州当局查封,https://wqw2010.blogspot.com/2018/08/blog-post_81.html
广州铁路运输中级法院拒收隋牧青律师起诉广东省司法厅非法吊销律师证案材料并拒绝立案,https://wqw2010.blogspot.com/2018/08/blog-post_34.html
辽宁李玉华出租车遭掠夺诉告无门，凸显社会主义特色市场经济之黑恶,https://wqw2010.blogspot.com/2018/08/blog-post_50.html
青海西宁公民王瑞琴致国家宗教事务局王作安局长的公开信,https://wqw2010.blogspot.com/2018/08/blog-post_9.html
高铁总公司针对信访人抓紧落实“诚信”文件，过去的“宽”“严”并举时代结束,https://wqw2010.blogspot.com/2018/08/blog-post_8.html
P2P北京证监会门前集会波及维权人士郑志鹏,https://wqw2010.blogspot.com/2018/08/p2p.html
民生观察创办人刘飞跃案今开庭   众公民前往围观遭扣押遣返   ,https://wqw2010.blogspot.com/2018/08/blog-post_7.html
李蔚:杭州铁路运输法院违法口头答复不立案不给书面——李蔚在杭州被警察非法打伤维权通报（2018年8月6日）,https://wqw2010.blogspot.com/2018/08/201886.html
福州庄磊：福州大抓捕案张秀屏今天光荣出狱,https://wqw2010.blogspot.com/2018/08/blog-post_27.html
投诉：西安星美国际商厦购房户要求政府出面解决问题   ,https://wqw2010.blogspot.com/2018/08/blog-post_51.html
刘书庆：关于给予外国留学生“普惠式”财政补贴的信息公开申请   ,https://wqw2010.blogspot.com/2018/08/blog-post_20.html
《要求停止对外国留学生“普惠式”财政补贴政策的公民意见书》（以下简称《公民意见书》）联署及邮寄情况说明   ,https://wqw2010.blogspot.com/2018/08/blog-post_6.html
秦永敏案“开庭”后最新情况（三）（ 2018年8月5日）,https://wqw2010.blogspot.com/2018/08/201885_6.html
合肥市访民丁玉梅为侄女高静住房权再次赴京投诉地方政府：残疾人及子女有住房权吗？,https://wqw2010.blogspot.com/2018/08/blog-post_29.html
刘正清律师：黄琦案情况通报（2018年8月5日）,https://wqw2010.blogspot.com/2018/08/201885_5.html
刘正清律师：周远志案案情通报（2018年8月5日）,https://wqw2010.blogspot.com/2018/08/201885.html
中国维权动态周刊总第581期（2018年7月30日-8月5日）,https://wqw2010.blogspot.com/2018/08/5812018730-85.html
知名藏族政治犯、藏语教育倡导者扎西文色二审进展通报（图）   ,https://wqw2010.blogspot.com/2018/08/blog-post_5.html
北京家庭教会联合声明（2018年8月1日最终更正版）,https://wqw2010.blogspot.com/2018/08/201881.html
疑因国保施压，人权捍卫者沈爱斌狱中申诉权利被压缩,https://wqw2010.blogspot.com/2018/08/blog-post_17.html
投诉：西安万邦公司何日给我们交付左岸骏景的住宅房？,https://wqw2010.blogspot.com/2018/08/blog-post_32.html
原中国健康教育研究所所长陈秉中：中国疾控中心继续鼓噪“不合格疫苗不等于对人体有害论”为哪般？,https://wqw2010.blogspot.com/2018/08/blog-post_21.html
广东董奇“寻衅滋事案”庭审概略   ,https://wqw2010.blogspot.com/2018/08/blog-post_23.html
许艳：余文生律师情况通报,https://wqw2010.blogspot.com/2018/08/blog-post_74.html
福州庄磊:福州大抓捕案熊凤莲刑满释放,https://wqw2010.blogspot.com/2018/08/blog-post_4.html
湖北省潜江市维权人士帅仁兵获刑3年   ,https://wqw2010.blogspot.com/2018/08/3.html
刘建军律师：于新永案情进展简报,https://wqw2010.blogspot.com/2018/08/blog-post_45.html
封西霞诉北京公安以“耍赖式”拒不依申请公开信息一案今开庭审理,https://wqw2010.blogspot.com/2018/08/blog-post_3.html
湖北荆门维权人士许光利获刑4年10个月（图）   ,https://wqw2010.blogspot.com/2018/08/410.html
中国曹顺利人权团队部分人权捍卫者第14次上街举牌敦促中共政权解除党禁报禁、立即释放全国政治犯   ,https://wqw2010.blogspot.com/2018/08/14.html
洛阳洛龙区政府不甘强拆民房案一审败诉而提起上诉,https://wqw2010.blogspot.com/2018/08/blog-post_42.html
马玉凤获短暂自由，因向检察院控告公安不作为又遭非法拘禁,https://wqw2010.blogspot.com/2018/08/blog-post_76.html
蔺其磊律师、刘正清律师：秦永敏先生案件的进展通报 （2018年8月2日）,https://wqw2010.blogspot.com/2018/08/201882.html
家人、律师株洲市第三人民医院探寻泼墨女董瑶琼情况通报   ,https://wqw2010.blogspot.com/2018/08/blog-post_48.html
邢鉴：河南息县邢望力案通报——移送法院,https://wqw2010.blogspot.com/2018/08/blog-post_2.html
湖北潜江梁志英可能步丈夫后尘被坐冤牢，其5岁的儿子会造成怎样的被伤害后果？,https://wqw2010.blogspot.com/2018/08/5.html
一审撤销拆迁改造通告，洛阳洛龙区政府上诉已开庭   ,https://wqw2010.blogspot.com/2018/08/blog-post_1.html
广东董奇“寻衅滋事案”将在8月3日开庭   ,https://wqw2010.blogspot.com/2018/08/83.html
陈巧兰诉江苏省阜宁县公安局滥用职权对环保人士实施打击报复案今开庭,https://wqw2010.blogspot.com/2018/08/blog-post.html
房屋“国庆”前夕遭强拆，蔡庄正满怀悲愤奔天安门告阴状失联,https://wqw2010.blogspot.com/2018/09/blog-post_67.html
中国曹顺利人权团队部分人权捍卫者上街举牌呐喊要求全民免费医疗,https://wqw2010.blogspot.com/2018/09/blog-post_46.html
2018年9月中国大陆790名在押政治犯、良心犯名单索引,https://wqw2010.blogspot.com/2018/09/20189790.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（八）,https://wqw2010.blogspot.com/2018/09/201893036-790_90.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（七）,https://wqw2010.blogspot.com/2018/09/201893036-790_62.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（六）,https://wqw2010.blogspot.com/2018/09/201893036-790_71.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（五）,https://wqw2010.blogspot.com/2018/09/201893036-790_52.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（四）,https://wqw2010.blogspot.com/2018/09/201893036-790_18.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（三）,https://wqw2010.blogspot.com/2018/09/201893036-790_67.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（二）,https://wqw2010.blogspot.com/2018/09/201893036-790_74.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年9月30日）第36期（共 790人）（一）,https://wqw2010.blogspot.com/2018/09/201893036-790_35.html
裴莉提交给司法所的思想汇报,https://wqw2010.blogspot.com/2018/09/blog-post_42.html
上海维权人士姚华妹揭露上海浦东新区惠南镇四墩村民选举委员会主任朱卫明违反选举法 徇私舞弊,https://wqw2010.blogspot.com/2018/09/blog-post_83.html
喊了一声冤 四根肋骨被打断  上海维权人士万文英对上海市公安局提起诉讼材料遭退回,https://wqw2010.blogspot.com/2018/09/blog-post_40.html
城管暴力犯罪由组织兜着，广东省检察院对伤残军人陈风强申诉不予支持,https://wqw2010.blogspot.com/2018/09/blog-post_95.html
余文生律师妻子许艳：余文生律师情况通报——9月28、29日，鼓足气去徐州，憋着气回到北京家中。生存不易，且行且珍惜,https://wqw2010.blogspot.com/2018/09/92829.html
上海维权人士谢金华遭上海当局威胁    逼迫逃亡,https://wqw2010.blogspot.com/2018/09/blog-post_39.html
秋雨圣约教会：一周简讯（2018年9月20日—9月26日）,https://wqw2010.blogspot.com/2018/09/2018920926.html
郑州岗崔村委侵占智障人房地产案，两审法院皆判决岗崔村委假冒智障人名义签订的《五保供养协议书》无效   ,https://wqw2010.blogspot.com/2018/09/blog-post_56.html
余文生律师妻子许艳：今天给余文生律师存冬衣遭看守所警察刁难   ,https://wqw2010.blogspot.com/2018/09/blog-post_28.html
南通中院对抗省高院裁定，三年后又作出了类似处理,https://wqw2010.blogspot.com/2018/09/blog-post_80.html
上海黑监狱案例之25：上海法律维权人士顾国平揭露黑监狱   ,https://wqw2010.blogspot.com/2018/09/25.html
江西赣州农民明经国反强拆锄杀官员案宣判  明经国被判死缓（图）,https://wqw2010.blogspot.com/2018/09/blog-post_90.html
上海维权人士10多人坚持到国家信访局反映上海市政府行政乱作为不作为，有错不纠，强拆问题久拖不决,https://wqw2010.blogspot.com/2018/09/10_26.html
陈凤明到警局报案遭推诿，中央的扫黑除恶运动意在何方？,https://wqw2010.blogspot.com/2018/09/blog-post_31.html
杨冬英:关于浙江省诸暨市公安局警察私闯民宅，绑架未成年孩子的控告信   ,https://wqw2010.blogspot.com/2018/09/blog-post_99.html
关注和参与福建省2018年村委会换届选举工作须知(六),https://wqw2010.blogspot.com/2018/09/2018.html
江苏马有华：我被非法拘禁在南京市长虹路金色时光酒店  黑监狱正在上演实记,https://wqw2010.blogspot.com/2018/09/blog-post_36.html
隋牧青：碰瓷施暴羞辱女律师的罪犯警察照片找到了   ,https://wqw2010.blogspot.com/2018/09/blog-post_27.html
上海维权人士周国淮商铺被强拆  遭遇大桥街道否认批准建造的历史事实,https://wqw2010.blogspot.com/2018/09/blog-post_38.html
余文生律师情况通报:妻子许艳给江苏省公安厅、中国公安部写信，申请对余文生案进行监督审查，避免北京市石景山分局、徐州市公安局制造冤假错案,https://wqw2010.blogspot.com/2018/09/blog-post_76.html
辽宁人权捍卫者林明洁先生今刑满获释,https://wqw2010.blogspot.com/2018/09/blog-post_32.html
陕西省神木市丽苑小区全体预购房户：有多少官员在包庇陕西万顺公司的违法违规开发行径？   ,https://wqw2010.blogspot.com/2018/09/blog-post_96.html
    中秋节，孝女贾俊伟以一气16场“民告官”成绩告慰父亲在天之灵！,https://wqw2010.blogspot.com/2018/09/16.html
劳动争议案，南通张亮不服一审裁定将提起上诉   ,https://wqw2010.blogspot.com/2018/09/blog-post_52.html
关注和参与福建省2018年村委会换届选举工作须知(五),https://wqw2010.blogspot.com/2018/09/2018_24.html
上海民主维权人士季孝龙被指定居所监视居住近一个月仍未获得律师会见,https://wqw2010.blogspot.com/2018/09/blog-post_24.html
吴菊芳女士收到离奇败诉判决，显示北京丰台“人民”法院拎不清行政与民事诉讼区别,https://wqw2010.blogspot.com/2018/09/blog-post_50.html
中国维权动态 周刊总第588期（2018年9月17日-23日）,https://wqw2010.blogspot.com/2018/09/5882018917-23.html
709家属许艳：妻子中秋盼团圆终成梦——写给我的丈夫余文生律师,https://wqw2010.blogspot.com/2018/09/709.html
合肥市女访民马海玲被判刑2年6个月，刘宁刑事案件被发回补充侦查,https://wqw2010.blogspot.com/2018/09/26.html
上海维权人士郑建明案已退回上海市公安局嘉定分局补充侦查,https://wqw2010.blogspot.com/2018/09/blog-post_23.html
回国40年养老医疗住房皆落空，归侨何观娇到打工地深圳市追工伤与社保,https://wqw2010.blogspot.com/2018/09/40.html
中央扫黑除恶第七督导组到湖北，潜江维权人士伍立娟携材料举报维稳黑恶现象,https://wqw2010.blogspot.com/2018/09/blog-post_63.html
南通中院审理协议搬迁案，郭德萍法官尚需补习基础知识,https://wqw2010.blogspot.com/2018/09/blog-post_61.html
上海维权人士唐霞珍遭上海警方以涉嫌“寻衅滋事罪”为由刑事拘留,https://wqw2010.blogspot.com/2018/09/blog-post_60.html
广州隋牧青：孙世华律师遭“碰瓷”抓捕并脱衣羞辱案通报,https://wqw2010.blogspot.com/2018/09/blog-post_55.html
北京推友全世欣被控在推特上“抨击党和国家领导人”被处行政拘留10天,https://wqw2010.blogspot.com/2018/09/10.html
被吊销律师证的人权律师隋牧青夫人孙世华律师遭遇警察殴打、羞辱和拘禁事件的通报,https://wqw2010.blogspot.com/2018/09/blog-post_29.html
李晓：我在广州市荔湾区华林派出所被殴打并亲历另一“中国公安”殴打民众案的通报,https://wqw2010.blogspot.com/2018/09/blog-post_53.html
洛阳市洛龙区政府强拆案，二审已在河南省高院开庭   ,https://wqw2010.blogspot.com/2018/09/blog-post_70.html
上海万文英：邪恶政权垮台之日，就是你伏法之时,https://wqw2010.blogspot.com/2018/09/blog-post_21.html
孙世华律师代理访民案件遭警察殴打并非法拘禁   ,https://wqw2010.blogspot.com/2018/09/blog-post_20.html
著名人权律师高智晟遭强迫失踪1年多音信全无  众维权人士誓言寻找,https://wqw2010.blogspot.com/2018/09/1.html
重庆人权捍卫者、绿叶行动发起人薛仁义遭刑拘4个多月无音信 女友赵安秀遭非法限制人身自由,https://wqw2010.blogspot.com/2018/09/4.html
关注和参与福建省2018年村委会换届选举工作须知(四),https://wqw2010.blogspot.com/2018/09/2018_20.html
瑛基量借款案受害人：我们到西安市公安局提出加强办案的具体要求,https://wqw2010.blogspot.com/2018/09/blog-post_33.html
湖北潜江帅仁兵三年刑满出狱续走维权路,https://wqw2010.blogspot.com/2018/09/blog-post_92.html
关注和参与福建省2018年村委会换届选举工作须知(三),https://wqw2010.blogspot.com/2018/09/2018_19.html
天宝街道强拆民房案，许昌中院二审开庭一片乱象,https://wqw2010.blogspot.com/2018/09/blog-post_58.html
黑龙江省下岗教师维权代表与省教育厅官员“谈判”情况汇报,https://wqw2010.blogspot.com/2018/09/blog-post_86.html
关注和参与福建省2018年村委会换届选举工作须知(二),https://wqw2010.blogspot.com/2018/09/2018_18.html
关注和参与福建省2018年村委会换届选举工作须知(一)   ,https://wqw2010.blogspot.com/2018/09/2018_96.html
上海维权人士魏光辉、费爱众遭强迫失踪  唐霞珍、王巧华、经鸿珍、俞玉莉、任小平被刑事拘留,https://wqw2010.blogspot.com/2018/09/blog-post_41.html
中国律师后俱乐部成立声明,https://wqw2010.blogspot.com/2018/09/blog-post_37.html
陕西省渭南市冤民刘一宁：控诉渭南贪官与恶痞势力勾结对我们的抢掠,https://wqw2010.blogspot.com/2018/09/blog-post_57.html
一挂鞭炮引发巨大人权灾难，福建当局为制造冤假错案昨派公安对林秀英家搜查,https://wqw2010.blogspot.com/2018/09/blog-post_89.html
浙江著名异议人士、中国民主党人朱虞夫先生或因慈善捐款被当局传唤、抄家,https://wqw2010.blogspot.com/2018/09/blog-post_69.html
中国维权动态周刊总第587期（2018年9月10日-16日）,https://wqw2010.blogspot.com/2018/09/5872018910-16.html
代祷公告：邻溪树教会（秋雨圣约教会布道所）主日崇拜被冲击，传道人被带走,https://wqw2010.blogspot.com/2018/09/blog-post_98.html
卢廷阁律师：卢廷阁律师在四川省会理县法院被打事件通报——维权第十一步（2018年9月16日）,https://wqw2010.blogspot.com/2018/09/2018916.html
上海公民欢聚一堂庆祝纪念国际民主日,https://wqw2010.blogspot.com/2018/09/blog-post_71.html
   福州“9.12”事件被抓31位公民情况的最新通报（2018年9月15日）,https://wqw2010.blogspot.com/2018/09/912312018915.html
拆迁十年后才补办手续，周富荣诉无锡市政府案已召开听证,https://wqw2010.blogspot.com/2018/09/blog-post_15.html
福州“9.12”事件被抓公民最新进展通报 （2018年9月14日）  ,https://wqw2010.blogspot.com/2018/09/912-2018914.html
阴暗的司法傲慢！福建省福清市法院拒收失地农民卓友贵的行政起诉材料,https://wqw2010.blogspot.com/2018/09/blog-post_26.html
安徽省安庆市潜山县余井镇干部用黑社会打手强迫村民选举官办村干部   ,https://wqw2010.blogspot.com/2018/09/blog-post_54.html
新娜：请关注乌拉特中旗牧民实名举报基层腐败——宝玉对嘎查党支书孟和巴图的举报,https://wqw2010.blogspot.com/2018/09/blog-post_18.html
 牺牲自我，点亮未来——人权律师团成立五周年献辞,https://wqw2010.blogspot.com/2018/09/blog-post_72.html
借公诉人外出阻公民学法 维权人士邢望力案推迟开庭,https://wqw2010.blogspot.com/2018/09/blog-post_25.html
 上梁不正下梁歪，最高法院收到当事人复议申请三个月不作为,https://wqw2010.blogspot.com/2018/09/blog-post_45.html
投诉：西安希尔国际公馆预购房户：我们再次到莲湖区政府上访   ,https://wqw2010.blogspot.com/2018/09/blog-post_43.html
李蔚:关注杭州严忠良和严忠女兄妹！,https://wqw2010.blogspot.com/2018/09/blog-post_13.html
福州庄磊:福州数十维权公民迎接严兴声出狱被带走,https://wqw2010.blogspot.com/2018/09/blog-post_62.html
中国曹顺利人权团队部分人权捍卫者第15次上街举牌敦促中共政权解除党禁报禁、立即释放全国政治犯,https://wqw2010.blogspot.com/2018/09/15.html
隋牧青:私有财产是公民自由的基石——金明日牧师被非法行政限制房产买卖案通报,https://wqw2010.blogspot.com/2018/09/blog-post_77.html
四川人权捍卫者苟中山（苟中灿）因举报官员贪污腐败行为竟被列为打黑除恶对象,https://wqw2010.blogspot.com/2018/09/blog-post_91.html
新娜：请关注乌拉特中旗进京上访被拘牧民的控告！,https://wqw2010.blogspot.com/2018/09/blog-post_48.html
投诉：西安荣创御园工程民工到莲湖区政府讨工钱,https://wqw2010.blogspot.com/2018/09/blog-post_84.html
榆林车祸受害人再次到陕西省政府求救   ,https://wqw2010.blogspot.com/2018/09/blog-post_78.html
维权人士邢望力涉嫌“寻衅滋事”“敲诈勒索罪”将于本月17日开庭其子邢鉴曼谷发《现场学法邀请函》,https://wqw2010.blogspot.com/2018/09/17.html
如临大敌！南京维权人士吴菊芳诉北京公安举报履行法定职责一案昨开审,https://wqw2010.blogspot.com/2018/09/blog-post_79.html
卢廷阁律师：在会理法院被打事件的“节外生枝”（2018年9月10日）,https://wqw2010.blogspot.com/2018/09/2018910.html
南通政府为违法工程强拆合法民居，受害者张如英积极取证准备向巡视组反映,https://wqw2010.blogspot.com/2018/09/blog-post_11.html
 助纣为虐的受保护，浙江杭州法院庭审后裁定驳回张建平对司法局的行政起诉,https://wqw2010.blogspot.com/2018/09/blog-post_66.html
内蒙古自治区内外购牛订金被骗农牧民控告状   ,https://wqw2010.blogspot.com/2018/09/blog-post_85.html
余文生律师妻子许艳：余文生律师案徐州当地司法机关与官派律师联合办案？许艳请官派赵强律师、岳松律师遵循良知退出代理   ,https://wqw2010.blogspot.com/2018/09/blog-post_34.html
北京市朝阳区民政局昨日向北京锡安教会发出《取缔决定书》并张贴《取缔公告》,https://wqw2010.blogspot.com/2018/09/blog-post_47.html
陈科云律师：致广东省司法厅及曾祥陆厅长的公开信——本律师从无任何不良品行：为人千金一诺，做事磊落光明，从业最耻“勾兑”   ,https://wqw2010.blogspot.com/2018/09/blog-post_12.html
吉林省松原市民代幼教师200多人到市教育局上访维权(图),https://wqw2010.blogspot.com/2018/09/200.html
中国维权动态 周刊总第586期（2018年9月3日-9日）,https://wqw2010.blogspot.com/2018/09/586201893-9.html
江西抚州杨微（杨霆剑）案被庭审情况通报   ,https://wqw2010.blogspot.com/2018/09/blog-post_74.html
贪官与开发商的野蛮吃相——湖南长沙银洲公寓业主的泣血抗争史,https://wqw2010.blogspot.com/2018/09/blog-post_9.html
上海疫苗受害者谭华遭强迫失踪已达一个星期,https://wqw2010.blogspot.com/2018/09/blog-post_97.html
六四天网负责人黄琦狱中遭虐待迫害  境况危殆 母亲吁国际社会营救,https://wqw2010.blogspot.com/2018/09/blog-post_8.html
强烈要求广东省司法厅领导立即制止对陈科云律师的打击报复  ——桃江肺结核事件律师维权公告（号外）,https://wqw2010.blogspot.com/2018/09/blog-post_81.html
 奉劝桃江肺结核事件中涉嫌犯罪人员投案自首的公开信  ——桃江肺结核事件律师维权公告（第六号）,https://wqw2010.blogspot.com/2018/09/blog-post_7.html
许艳：余文生律师案被徐州巿检察院退回徐州市公安局补充侦查。,https://wqw2010.blogspot.com/2018/09/blog-post_16.html
戈觉平通过律师申请法官回避,https://wqw2010.blogspot.com/2018/09/blog-post_22.html
投诉：西安潘家村村民：我们到莲湖区政府追讨我们的土地,https://wqw2010.blogspot.com/2018/09/blog-post_93.html
身患癌症的78岁刘树义“中非合作论坛”被骗回家等死,https://wqw2010.blogspot.com/2018/09/78.html
上海维权人士周国淮在上海市区的商铺遭强拆,https://wqw2010.blogspot.com/2018/09/blog-post_87.html
西安脊髓灰质炎残疾人：为生存权、医疗权到陕西省政府请愿,https://wqw2010.blogspot.com/2018/09/blog-post_0.html
   举报辽宁省沈阳市法院审判长韩宇川徇私枉法，沈阳市皇姑区法院审判长金军，审判员宁妍违法利用职权重罪轻判！,https://wqw2010.blogspot.com/2018/09/blog-post_6.html
吴魁明律师：江西杨微（杨霆剑）案件通报——9月7日将开庭审理,https://wqw2010.blogspot.com/2018/09/97.html
湖南祁东县维权人士谭兵林因举牌呼吁大病免费医疗、免费教育被谈话后遭强迫失踪（图）,https://wqw2010.blogspot.com/2018/09/blog-post_14.html
受扫黑除恶运动鼓舞，王传英今到青岛市纪检监察委提交建筑工程领域涉黑的举报材料,https://wqw2010.blogspot.com/2018/09/blog-post_5.html
新娜：又是数天翻墙不畅 发往中南海给习近平的信被内蒙古警方扣下了   ,https://wqw2010.blogspot.com/2018/09/blog-post_75.html
 国土资源局称未参与强拆，洛阳中院推定该局强拆违法,https://wqw2010.blogspot.com/2018/09/blog-post_49.html
连起码证据都没有，江苏建湖县“人民”法院判决认定被告阜宁县公安局对陈巧兰的行政处罚行为合法,https://wqw2010.blogspot.com/2018/09/blog-post_88.html
 福建失地农民卓友桂进京失联，疑与“中非论坛”峰会维稳有关   ,https://wqw2010.blogspot.com/2018/09/blog-post_68.html
河南汝州市纪委今到李明翠家宣告调查结论：村支书连任多久与村民没有关系,https://wqw2010.blogspot.com/2018/09/blog-post_4.html
新疆访民张建华被抓后秘密判刑2年  丈夫孩子遭关教育学习班,https://wqw2010.blogspot.com/2018/09/2.html
陈进学律师今在荆门市看守所会见了许光利,https://wqw2010.blogspot.com/2018/09/blog-post_30.html
   北京法院查明被告公安机关违法，却枉法判决驳回原告陈燕华诉讼请求,https://wqw2010.blogspot.com/2018/09/blog-post_10.html
中国维权动态周刊总第585期（2018年8月27日-9月2日）,https://wqw2010.blogspot.com/2018/09/5852018827-92.html
福州庄磊:福建屏南奇案一审二次开庭第三天通报,https://wqw2010.blogspot.com/2018/09/blog-post_3.html
牧者联署：为基督信仰的声明（第二版，116位牧者）   ,https://wqw2010.blogspot.com/2018/09/116.html
维权人士徐秦已取保获释   ,https://wqw2010.blogspot.com/2018/09/blog-post_19.html
广州圣经归正教会再次被多个部门联合“执法”,https://wqw2010.blogspot.com/2018/09/blog-post_2.html
河南省高院裁定继续审理，强拆案一年后又回到起点   ,https://wqw2010.blogspot.com/2018/09/blog-post_1.html
投诉：陕西阿曼能源借款案受害人再次到省政府上访,https://wqw2010.blogspot.com/2018/09/blog-post.html
维权网：中国大陆830名在押政治犯、良心犯名单索引（2018年10月31日）,https://wqw2010.blogspot.com/2018/10/83020181031.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（八）,https://wqw2010.blogspot.com/2018/10/2018103137-830_15.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（七）,https://wqw2010.blogspot.com/2018/10/2018103137-830_22.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（六）,https://wqw2010.blogspot.com/2018/10/2018103137-830_13.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（五）,https://wqw2010.blogspot.com/2018/10/2018103137-830_17.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（四）,https://wqw2010.blogspot.com/2018/10/2018103137-830_85.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（三）,https://wqw2010.blogspot.com/2018/10/2018103137-830_46.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（二）,https://wqw2010.blogspot.com/2018/10/2018103137-830_21.html
维权网：中国大陆在押政治犯、良心犯月度报告（2018年10月31日）第37期（共 830人）（一）,https://wqw2010.blogspot.com/2018/10/2018103137-830_73.html
上海维权人士尹慧敏于2018年10月25日被上海市政府驻京办人员强制从北京遣送回上海后遭强迫失踪,https://wqw2010.blogspot.com/2018/10/20181025.html
