公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,成交结果公示：2019H63124教学评测虚拟仿真实验项目,,2019H63124,教学评测虚拟仿真实验项目,0.0,江苏师范大学,学校,,,,南京恒点信息技术有限公司,,0.0,2019-12-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/182335227/b2
中标,中标结果,环境艺术展示设计虚拟仿真教学项目,,JSHX-2019JKY0127,环境艺术展示设计虚拟仿真教学项目,349800.0,,其他,,,,南京因沃特信息科技发展有限公司,,349800.0,2019-12-13,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/182395012/b2
中标,中标结果,南通科技职业学院智慧商科虚拟仿真综合实训基地建设项目[成交公告],,Z320601190724（CS226）,智慧商科虚拟仿真综合实训基地建设项目,954000.0,南通科技职业学院,学校,"季**-0513-59001955,刘**-13275298400",南通市公共资源交易中心,,南京芯传汇电子科技有限公司,,954000.0,2019-12-13,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302066293/b2
中标,中标结果,注塑模具的安装与调试虚拟仿真实验项目成交公告,,,注塑模具的安装与调试虚拟仿真实验项目,86000.0,常州大学,学校,,,,北京润尼尔网络科技有限公司,,86000.0,2019-12-12,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/182762252/b2
中标,中标结果,徐州医科大学胸、腹部检查虚拟仿真训练系统项目中标公告,,2019118ZB-GZC2019439,检查虚拟仿真训练系统项目,0.0,徐州医科大学,学校,,,,扬州市弈之杰科教设备有限公司,,0.0,2019-12-11,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/208099411/b2
中标,中标结果,关于南京工程学院虚拟仿真教学实验平台采购项目的中标公告,,JSHC-2019110741B2,"畜禽养殖废水厌氧处理虚拟仿真教学实验平台,规模化畜禽养殖废水厌氧处理仿真实验软件,废水处理工艺仿真软件",440000.0,南京工程学院,学校,操**-025-86118875,江苏省华采招标有限公司,倪**-025-83603368,"北京欧倍尔软件技术开发有限公司
杭州万维镜像科技有限公司",,"179000.0
148600.0",2019-12-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317219437/b2
中标,中标结果,某单位沉浸式工程设备底盘虚拟仿真教学平台及交互系统项目,,XHTC-FW-2019-0805,"沉浸式工程设备底盘虚拟仿真教学平台及交互系统项目,景模拟",418286.0,,其他,,新华招标有限公司,,北京富迪广通科技发展有限公司,,418286.0,2019-12-05,江苏,,,,,https://www.zhiliaobiaoxun.com/content/205396725/b2
中标,中标结果,江苏大学物联网创客虚拟仿真实验平台项目中标公示,,,物联网创客虚拟仿真实验平台项目,698900.0,江苏大学,学校,,江苏大学采购与招标办公室,万**-0511-88790072,北京润尼尔网络科技有限公司,,698900.0,2019-12-04,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309731478/b2
中标,中标结果,南京林业大学胶合板制造工艺虚拟仿真实验项目中标公告,,NLZB2019121,胶合板制造工艺虚拟仿真实验项目,230000.0,南京林业大学,学校,,南京林业大学招标办公室,"陈**-025-85427390,夏**-025-85427077",南京先极科技有限公司,,228800.0,2019-12-04,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306706145/b2
中标,合同,FZB-20190507-020盐城工学院虚拟仿真实验室项目承包合同,,FZB-20190507-020,虚拟仿真实验室项目,0.0,盐城工学院,学校,,,,,,,2019-12-03,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/340120862/b2
中标,中标结果,林区水下钢筋混凝土墩柱抗震加固虚拟仿真实验项目中标公告,,NLZB2019128,墩柱抗震加固虚拟仿真实验项目,100000.0,南京林业大学,学校,"夏**-025-85427390,夏**-025-85427077",南京林业大学招标办公室,,南京先极科技有限公司,,97100.0,2019-12-03,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285492238/b2
中标,中标结果,中标公示：江苏农林职业技术学院水产养殖实训基地虚拟仿真软件采购及相关服务项目（项目编号：JSNL2019329）,,JSNL2019329,虚拟仿真软件采购及相关服务项目,0.0,江苏农林职业技术学院,学校,,,,"上海慧凝信息科技有限公司
南京恒诚教学设备科技有限公司",,"0.0
0.0",2019-12-02,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504832/b2
中标,中标结果,江苏农林职业技术学院水产养殖实训基地虚拟仿真软件采购及相关服务项目（项目编号：JSNL2019329）中标公示,,JSNL2019329,及相关服务项目,0.0,江苏农林职业技术学院水产养殖实训基地,政府及事业单位,,,,"上海慧凝信息科技有限公司
南京恒诚教学设备科技有限公司",,"0.0
0.0",2019-12-02,江苏,,,,,https://www.zhiliaobiaoxun.com/content/212710928/b2
中标,中标结果,南京林业大学银杏嫩枝扦插虚拟仿真实验项目中标公告,,NLZB2019117,扦插虚拟仿真实验项目,223000.0,南京林业大学,学校,,南京林业大学招标办公室,"陈**-025-85427390,夏**-025-85427077",南京先极科技有限公司,,223000.0,2019-11-29,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306706273/b2
中标,合同,ZB-20190227-008盐城工学院水锤综合虚拟仿真实验室项目合同,,ZB-20190227-008,水锤综合虚拟仿真实验室项目,0.0,盐城工学院,学校,,,,,,,2019-11-29,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/340120866/b2
中标,合同,ZB-20190410-009盐城工学院湿地资源与环境野外实习虚拟仿真教学项目合同,,ZB-20190410-009,湿地资源与环境野外实习虚拟仿真教学项目,0.0,盐城工学院,学校,,,,,,,2019-11-29,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/340120831/b2
中标,中标结果,南京林业大学旧城社区景观更新设计虚拟仿真实验系统项目中标公告,,NLZB2019118,景观更新设计虚拟仿真实验系统项目,227200.0,南京林业大学,学校,,南京林业大学招标办公室,"陈**-025-85427390,夏**-025-85427077",南京恒点信息技术有限公司,,227200.0,2019-11-29,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306706296/b2
中标,中标结果,评审结果公示：生态景观规划设计实验实训中心/水处理系统虚拟仿真软件项目,,徐工院（集）（货）[2019]009号,水处理系统虚拟仿真软件项目,0.0,生态景观规划设计实验实训中心,政府及事业单位,,徐州工程学院招投标办公室,,北京欧倍尔软件技术开发有限公司,,0.0,2019-11-28,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/261487407/b2
中标,中标结果,学院关于虚拟仿真实训中心建设项目的成交公告,,HXZX2019-BS-T-007,"虚拟仿真实训中心建设项目,小间距LED,实训操作区设计与搭建,虚拟现实内容管理服务器,立体声音箱系统,沉浸式VR位置追踪器,线材辅材,配电柜,触摸屏显示器,视频处理器,LED屏包边及支架",550852.0,苏州农业职业技术学院,学校,别**-0512-66098708,苏州鸿鑫工程咨询有限公司,朱**-0512-65981595-8102,南通思创信息技术有限公司,,550852.0,2019-11-27,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/332227106/b2
中标,中标结果,高档环保AGM隔板纸生产虚拟仿真项目中标公告,,NLZB2019113,隔板纸生产虚拟仿真项目,179000.0,南京林业大学,学校,"夏**-025-85427390,夏**-025-85427077",南京林业大学招标办公室,,北京润尼尔网络科技有限公司,,179000.0,2019-11-22,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285538162/b2
中标,中标结果,南京林业大学南方山区浅层滑坡植物防治虚拟仿真项目中标公告,,NLZB2019114,浅层滑坡植物防治虚拟仿真项目,228000.0,南京林业大学,学校,,南京林业大学招标办公室,"陈**-025-85427390,夏**-025-85427077",南京恒点信息技术有限公司,,228000.0,2019-11-22,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306707574/b2
中标,中标结果,南通科技职业学院智慧商科虚拟仿真综合实训基地建设项目,,Z320601190724（CS226）,智慧商科虚拟仿真综合实训基地建设项目,980000.0,南通科技职业学院,学校,刘**-13275298400,南通市公共资源交易中心,,,,,2019-11-22,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302077676/b2
中标,中标结果,马尾松松脂炼制工艺设计虚拟仿真实验项目采购中标公告,,NLZB2019105,马尾松松脂炼制工艺设计虚拟仿真实验项目,157000.0,南京林业大学,学校,"夏**-025-85427390,夏**-025-85427077",南京林业大学招标办公室,,北京欧倍尔软件技术开发有限公司,,157000.0,2019-11-21,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285492871/b2
中标,中标结果,河海大学虚拟仿真实验共享云平台管理门户采购项目招标结果公示,,AF20190069,虚拟仿真实验共享云平台管理门户,295000.0,河海大学,学校,,河海大学招投标办公室,,南京恒点信息技术有限公司,,295000.0,2019-11-19,江苏,,,,,https://www.zhiliaobiaoxun.com/content/279496035/b2
中标,中标结果,【中标通知书】犬胸部食管切开术虚拟仿真实验-软件开发,,,犬胸部食管切开术虚拟仿真实验-软件开发,49600.0,南京农业大学图书与信息中心,其他,,,,南京莱医特电子科技有限公司,,49600.0,2019-11-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/362903536/b2
中标,中标结果,南京工业大学成套过程装备三维虚拟仿真系统单一来源采购公示,,2019052202,三维虚拟仿真系统,350000.0,南京工业大学,学校,,"江苏省政府采购中心,南京工业大学招投标管理中心",,"北京欧倍尔软件技术开发有限公司
北京欧倍尔公司",,"0.0
0.0",2019-11-18,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317186547/b2
中标,中标结果,江苏海洋大学SSC2019084电子虚拟仿真实验室软硬件设备开标结果公示,,SSC2019084,电子虚拟仿真实验室软硬件设备项目,0.0,江苏海洋大学,学校,,,,,,,2019-11-14,江苏,,,,,https://www.zhiliaobiaoxun.com/content/242615358/b2
中标,中标结果,南京工业大学点阵夹层结构设计与力学性能虚拟仿真系统等成交公告,,NJTECH2019-HZ042,"点阵夹层结构设计与力学性能虚拟仿真系统,过氧化合成工艺安全风险评估虚拟仿真系统",580000.0,南京工业大学,学校,,南京工业大学招投标管理中心,黄**-025-58139230,北京欧倍尔软件技术开发有限公司,,576000.0,2019-11-12,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306708190/b2
中标,中标结果,河海大学高危条件下的港口及海岸工程设计虚拟仿真实验平台项目成交公示,,AF20190051,港口及海岸工程设计虚拟仿真实验平台项目,956000.0,河海大学,学校,,江苏省华采招标有限公司,,南京恒点信息技术有限公司,,956000.0,2019-11-12,江苏,,,,,https://www.zhiliaobiaoxun.com/content/279495972/b2
中标,中标结果,汽车与交通学院虚拟仿真实训室软件采购项目（ZB-201910-026）中标公示,,ZB-201910-026,"虚拟仿真实训室软件,汽车故障诊断与排除虚拟实训软件,电气故障诊断与排除虚拟实训软件",185000.0,无锡职业技术学院,学校,,,,江苏世纪龙科技有限公司,,180000.0,2019-11-12,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/273438138/b2
中标,中标结果,中标公示：江苏农林职业技术学院2019年畜牧兽医学院虚拟仿真软件项目（项目编号：JSNL2019266）,,JSNL2019266,虚拟仿真软件项目,0.0,江苏农林职业技术学院,学校,,,,北京华锐视点数字科技有限公司,,0.0,2019-11-11,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504778/b2
中标,中标结果,南京体育学院运动康复生物力学虚拟仿真实验成交公告,,066019K14240,运动康复生物力学虚拟仿真实验项目,498000.0,南京体育学院,学校,王**-025-83455106,江苏省设备成套有限公司,朱**-025-83325697,南京恒点信息技术有限公司,,498000.0,2019-11-11,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306708313/b2
中标,中标结果,评审结果公示：绿色化工虚拟仿真实训中心/化学化工实验室门禁项目,,徐工院（集）（货）[2019]013号,化学化工实验室门禁项目,0.0,徐州工程学院,学校,,徐州工程学院招投标办公室,,上海万欣计算机信息科技有限公司,,0.0,2019-11-07,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/261487648/b2
中标,中标结果,公共事业管理及社会工作专业虚拟仿真实训教学平台中标（成交公告）,,G19HT0820,虚拟仿真实训教学平台,296000.0,南京理工大学,学校,,,,上海萌泰数据科技股份有限公司,,296000.0,2019-11-06,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309489708/b2
中标,中标结果,环境艺术展示设计虚拟仿真教学项目成交结果公告,,JSHX-2019JKY0127,环境艺术展示设计虚拟仿真教学项目,349800.0,金陵科技学院,学校,徐*-18913805657,江苏省华厦工程项目管理有限公司,马*-025-58750867-811,南京因沃特信息科技发展有限公司,,349800.0,2019-11-05,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279146640/b2
中标,中标结果,评审结果公示：绿色化工虚拟仿真实训中心/化学化工实验室实验台项目,,徐工院（集）（货）[2019]014号,化学化工实验室实验台项目,0.0,徐州工程学院,学校,,徐州工程学院招投标办公室,,天长市田氏实验设备有限公司,,0.0,2019-11-05,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/261487633/b2
中标,中标结果,南通科技职业学院旅游虚拟仿真实训设备采购项目[成交公告],,Z320601190564（XJ206）,旅游虚拟仿真实训设备,295940.0,南通科技职业学院,学校,刘**-13275298400,南通市公共资源交易中心,,江苏海晨信息系统工程股份有限公司,,295940.0,2019-11-04,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302078592/b2
中标,中标结果,【成交公告】宁海中学VR融合创新虚拟仿真实验室项目成交公告,,SJC201910066,"VR融合创新虚拟仿真实验室建设,VR融合创新虚拟仿真实验室项目",460730.0,南京市宁海中学,学校,采购人-025-83237317,江苏苏瑾创招标代理有限公司,代理联系人-025-52165836,南京祺越科技有限公司,,460730.0,2019-11-04,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/243221938/b2
中标,中标结果,南通科技职业学院智慧商科虚拟仿真综合实训基地建设项目[成交公告],,Z320601190563（XJ205）,智慧商科虚拟仿真综合实训基地建设项目,192000.0,南通科技职业学院,学校,刘**-13275298400,南通市公共资源交易中心,,南京芯传汇电子科技有限公司,,192000.0,2019-10-30,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302077981/b2
中标,中标结果,徐州工程学院绿色化工虚拟仿真实训中心/仿真软件采购公开招标中标公告[项目编号：徐采公(2019)JSZR014],,徐采公（2019）JSZR014,"大型仪器3D虚拟仿真软件,煤制甲醇全流程装置3D虚拟仿真软件,绿色化工虚拟仿真实训中心,化工3D虚拟仿真软件",0.0,徐州工程学院,学校,李*-0516-83200231,江苏中瑞建设项目管理有限公司,王*-0516-83836677,"北京东方仿真软件技术有限公司
北京欧倍尔软件技术开发有限公司",,"588000.0
160000.0",2019-10-29,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/329572149/b2
中标,中标结果,徐州工程学院绿色化工虚拟仿真实训中心/化工专业实验设备公开招标中标公告[项目编号：徐采公(2019)JSZR016],,徐采公（2019）JSZR016,绿色化工虚拟仿真实训中心化工专业实验设备,568000.0,徐州工程学院,学校,李*-0516-83200231,江苏中瑞建设项目管理有限公司,王*-0516-83836677,北京欧倍尔科学仪器有限公司,,568000.0,2019-10-28,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/329572213/b2
中标,中标结果,中标公示：江苏农林职业技术学院虚拟仿真机房采购项目（项目编号：JSNL2019214）,,JSNL2019214,虚拟仿真机房,0.0,江苏农林职业技术学院,学校,,,,镇江中航计算机有限公司,,0.0,2019-10-25,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504787/b2
中标,中标结果,【成交公告】梨花果管理技术虚拟仿真综合实验项目技术服务,,,梨花果管理技术虚拟仿真综合实验项目技术服务,66000.0,南京农业大学图书与信息中心,其他,,,,南京恒点信息技术有限公司,,66000.0,2019-10-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/362812186/b2
中标,中标结果,【成交公告】食品微生物形态和结构观察虚拟仿真实验教学模式构建,,,食品微生物形态和结构观察虚拟仿真实验教学模式构建,78000.0,南京农业大学图书与信息中心,其他,,,,南京霖坤智能科技有限公司,,78000.0,2019-10-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/362736720/b2
中标,中标结果,南通科技职业学院旅游虚拟仿真实训设备采购项目,,Z320601190564（XJ206）,旅游虚拟仿真实训设备,300000.0,南通科技职业学院,学校,"卢**-13275298639,沈**-0513-59001986",南通市公共资源交易中心,,,,,2019-10-24,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302080971/b2
中标,中标结果,苏州大学光学虚拟仿真实验平台成交公告,,S2019126,光学虚拟仿真实验平台,768000.0,苏州大学,学校,"杨**-13646218480,丁**-0512-67504359,丁**-0512-67504198",,,南京诺锐达智能科技有限公司,,768000.0,2019-10-24,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/328352019/b2
中标,中标结果,江苏省交通技师学院现代物流实训基地建设货物采购项目结果公告,,HW2019016S,"3D虚拟仿真软件,电子商务综合实训与竞赛系统,智能手表,电瓶式叉车,智能穿戴设备,综合布线,无线基站,周转箱,国际货代管理软件,无人仓仿真系统,光指引拣选系统,物流拣选机器人,物流分拣机器人,仓储作业软件,仓储仿真系统,上位机软件系统,智慧大屏及控制系统,现代物流实训基地建设,飞机截面模型及集装器模型,基于机器人仓储大规模运营仿真系统,拣选终端,灯光指引系统",1750000.0,江苏省交通技师学院,学校,王**-0511-83360481,江苏经天纬地建设项目管理有限公司,陆*-025-66087056,江苏弘学信息科技有限公司,,1738400.0,2019-10-24,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/306711714/b2
中标,中标结果,江苏省交通运输行业船文化中心项目中标公告,,JSDZCGWX2019-006,"展示柜,空调系统,办公室桌椅,投影系统,水带,VR头盔,固定支架,水枪,充气式救生衣,模拟灭火体验系统,安全鞋,大斧,实训一体机,公共区域设计,文化展示系统,腰带,救生圈,电脑,人体工学支架,测氧测爆仪,消防水喷淋,船舶虚拟装配仿真软件系统,VR专用主机,船舶历史交互操作一体机,船舶历史交互操作展示体验系统软件,地球形展示系统硬件,大型灯箱展示展板,船舶文化多媒体文件,智慧航运投影展示终端,智慧航运展示系统一体机硬件,文化展示一体机硬件,民用船舶全息展示系统硬件,船舶全息展示文件,民用船舶展区整体设计,军用船舶展示展板,海工装备展示展板,船舶建造工艺流程仿真实训软件系统,工法展示系统一体机,船舶建造新工艺工法展示系统,船体专业涂装工艺设计软件系统,VR焊枪手柄,头盔支架等辅材,焊接模拟实训VR体验系统,穿戴模特,实训软件一体机,船舶劳防用品综合应用体验实训软件,用电安全交互体验答题系统,船舶安全多媒体展示终端,船舶安全多媒体展示文件,模拟灭火器充电设备,呼系器,船用救援抛绳器,消防救援套装,救援设备置放架,缆绳实操工位台,缆绳操作展板,逃生VR体验系统,VR综合体验区整体设计,舷窗多媒体展示文件,场馆体验点刷码信息读取系统,大运河历史展示模块,大运河交互操作体验模块,大运河后续发展模块,军用船舶多媒体展示文件,海工装备多媒体展示文件,半潜平台建造作业仿真教学视频,涂装工艺设计仿真基础平台,水上交通安全触控抢答体验系统,三人位抢答,多媒体展示及体验设备参观签名拍照一体机,舷窗多媒体展示终端定制制作",0.0,江苏省无锡交通高等职业技术学校,学校,"刘**-0510-68781237,采购人-0510-68781219",,,江苏大洲工程项目管理有限公司,"曹*-13003356285,朱*-17306113032",0.0,2019-10-24,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/317220606/b2
中标,中标结果,南通科技职业学院智慧商科虚拟仿真综合实训基地建设项目,,Z320601190563（XJ205）,虚拟仿真综合实训基地建设项目,200000.0,南通科技职业学院,学校,"祁**-13003537553,沈**-0513-59001986",南通市公共资源交易中心,,,,,2019-10-23,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302081626/b2
中标,中标结果,中标公示：江苏农林职业技术学院虚拟仿真综合实训室项目（项目编号：JSNL2019220）,,JSNL2019220,虚拟仿真综合实训室项目,0.0,江苏农林职业技术学院,学校,,,,上海遥知信息技术有限公司,,0.0,2019-10-22,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504715/b2
中标,中标结果,中标公示：江苏农林职业技术学院虚拟仿真资源创作实训室项目（项目编号：JSNL2019216）,,JSNL2019216,虚拟仿真资源创作实训室项目,0.0,江苏农林职业技术学院,学校,,,,深圳市中视典数字科技有限公司,,0.0,2019-10-22,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504730/b2
中标,合同,苏州相城产业技术研究院关于智能互联与机器人工作站、智能设计与虚拟仿真工作站的采购合同,,,,0.0,苏州相城产业技术研究院,政府及事业单位,,,,,,,2019-10-18,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/208170429/b2
中标,中标结果,常熟理工学院关于生物工程虚拟仿真实验室设备采购的中标公告,,2019H01032,虚拟仿真实验室设备,1215000.0,常熟理工学院,学校,浦**-0512-52251062,常熟理工学院招投标办公室,丁**-0512-52251163,南京药育智能科技有限公司,,1215000.0,2019-10-17,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/306712842/b2
中标,中标结果,扬州大学昆虫内部器官的位置及消化系统和排泄系统虚拟仿真项目采购结果公示,,YDS2019-9-40号,昆虫内部器官的位置及消化系统和排泄系统虚拟仿真项目,246600.0,扬州大学,学校,,扬州大学采购管理办公室,张**-0514-87991321,北京易用视点科技有限公司,,246600.0,2019-10-17,江苏,,,,,https://www.zhiliaobiaoxun.com/content/315748718/b2
中标,中标结果,江苏农林职业技术学院农业物联网虚拟装调仿真软件开发服务采购及相关服务（项目编号：JSNL2019209）中标公示,,JSNL2019209,农业物联网虚拟装调仿真软件开发服务,0.0,江苏农林职业技术学院,学校,,,,南京舆图科技发展有限公司,,0.0,2019-10-16,江苏,,,,,https://www.zhiliaobiaoxun.com/content/212942124/b2
中标,中标结果,中标公示：江苏农林职业技术学院农业物联网虚拟装调仿真软件开发服务采购及相关服务（项目编号：JSNL2019209）,,JSNL2019209,农业物联网虚拟装调仿真软件开发服务采购及相关服务项目,0.0,江苏农林职业技术学院,学校,,,,南京舆图科技发展有限公司,,0.0,2019-10-16,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504766/b2
中标,中标结果,关于南京农业大学工学院小麦变量施肥机控制参数设计与试验虚拟仿真实验项目制作中标成交公告,,,小麦变量施肥机控制参数设计与试验虚拟仿真实验项目制作,0.0,南京农业大学工学院,学校,,,,,,,2019-10-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/214649435/b2
中标,中标结果,南京师范大学海岸带虚拟仿真项目中标结果公告,,JITC-1902AX2720,"海岸带虚拟仿真项目,实验简介模块,沉积物野外采样方案设计模块,实验结果分析与方案评估模块",259800.0,南京师范大学,学校,宋**-025-85891935,"江苏省国际招标公司,江苏省政府采购中心",,南京先极科技有限公司,,259800.0,2019-10-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317220968/b2
中标,中标结果,关于南京农业大学工学院小麦变量施肥机控制参数设计与试验虚拟仿真实验项目制作中标（成交公告）,,JSHC-2019090616B2,小麦变量施肥机控制参数设计与试验虚拟仿真实验项目制作项目,400000.0,南京农业大学,学校,陈**-025-84395896,江苏省华采招标有限公司,倪**-025-83603368,南京恒点信息技术有限公司,,335000.0,2019-10-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/308536830/b2
中标,中标结果,南通大学虚拟仿真实验室家具项目中标公告,,,虚拟仿真实验室家具项目,172800.0,南通大学,学校,,南通大学招投标管理办公室,"李**-0513-85012138,牛**-0513-85012891",江苏广建家具有限公司,,172800.0,2019-10-14,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/218258871/b2
中标,中标结果,南京科技职业学院2019年实践教学项目实验室分析仪器集中采购项目中标公告,,JITC-1911AH2632,"环境监测虚拟仿真平台,实训平台,硬脂酸钠合成反应器实训项目分析仪器,玻璃微通道反应器实训项目分析仪器,实验室分析仪器",0.0,南京科技职业学院,学校,,江苏省国际招标公司,,"江苏省科学器材有限公司
南京游方仪器设备有限公司
北京恺泰宇信贸易有限公司",,"496000.0
582000.0
1149500.0",2019-10-12,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/204561764/b2
中标,中标结果,南京城市职业学院工业机器人虚拟仿真系统成交结果公告,,,工业机器人虚拟仿真系统,0.0,南京城市职业学院,学校,,,,,,,2019-10-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/267536677/b2
中标,中标结果,徐州工业职业技术学院自动配料系统与皮鞋制作工艺虚拟现实仿真软件项目中标公告,,XZCIT2019SYS11/XZCIT2018SYS20,自动配料系统与皮鞋制作工艺虚拟现实仿真软件项目,0.0,徐州工业职业技术学院,学校,采购人-0516-85782688,徐州信同达招标代理有限公司,"张*-18751622102,代理联系人-0516-85765551","徐州恩硕软件科技有限公司
杭州中锐计算机系统有限公司",,"145000.0
92000.0",2019-10-09,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/328432001/b2
中标,中标结果,中标公示：江苏农林职业技术学院虚拟仿真实训中心装修工程采购及相关服务项目（项目编号：JSNL2019197）,,JSNL2019197,虚拟仿真实训中心装修工程,0.0,江苏农林职业技术学院,学校,,,,江苏宏巨装饰工程有限公司,,0.0,2019-09-30,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504718/b2
中标,中标结果,中标公示：江苏农林职业技术学院虚拟仿真实训中心中央空调采购及安装项目（项目编号：JSNL2019193）,,JSNL2019193,中央空调采购及安装项目,0.0,江苏农林职业技术学院,学校,,,,句容市天路电器有限公司,,0.0,2019-09-30,江苏,,,,,https://www.zhiliaobiaoxun.com/content/309504624/b2
中标,中标结果,江苏医药职业学院2019-75号虚拟仿真实验教学管理系统采购项目评标结果公示,,,虚拟仿真实验教学管理系统,190000.0,江苏医药职业学院,学校,,,,上海梦之路数字科技有限公司,,190000.0,2019-09-28,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/292557741/b2
中标,合同,南通市开发区江苏航运职业技术学院港口虚拟仿真实训中心升级改造项目合同备案,,Z320693190120（CS028）,港口虚拟仿真实训中心升级改造项目,972000.0,江苏航运职业技术学院,学校,,,,武汉湾流科技股份有限公司,,972000.0,2019-09-27,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302086104/b2
中标,中标结果,东南大学虚拟仿真实验教学软件定制中标公告,,NJDCX-201908300701,"虚拟仿真实验教学软件定制,突发公共卫生事件应急处理,参数化拟自然水景设计,大跨预应力空间索结构设计与监测,肝癌影像诊断及介入治疗综合技能,大规模电力系统分析",0.0,东南大学,学校,柳*-13813851508,南京达琛鑫工程咨询有限公司,潘*-025-52639995,"南京先极科技有限公司
南京恒点信息技术有限公司",,"397600.0
794000.0",2019-09-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306713537/b2
中标,中标结果,苏州相城产业技术研究院关于智能互联与机器人工作站、智能设计与虚拟仿真工作站的成交公告,,JSJG2019-XC-D-001,,608800.0,苏州相城产业技术研究院,政府及事业单位,,江苏金港项目管理有限公司,,浙江展杭自动化科技有限公司,,608800.0,2019-09-25,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/208170439/b2
中标,中标结果,南通职业大学混合动力汽车拆装与故障检修虚拟仿真实训平台采购项目[成交公告],,Z320601190429（CS129）,混合动力汽车拆装与故障检修虚拟仿真实训平台,327500.0,南通职业大学,学校,瞿*-15051259795,南通市公共资源交易中心,,上海景格科技股份有限公司,,327500.0,2019-09-24,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/302086825/b2
中标,中标结果,沉浸式交直流混合微电网虚拟现实仿真系统采购项目成交公告,,JITC-1902AW2559,虚拟现实仿真系统,280000.0,南京理工大学,学校,沈**-025-84303820,江苏省国际招标公司,顾**-025-83249924,南京恒点信息技术有限公司,,280000.0,2019-09-24,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309486984/b2
