name,nameLink,imgUrlList,time,shop,comment
llittlenail,https://www.dianping.com/member/14318938,"https://qcloud.dpfile.com/pc/Z41BpZm7H3yRLb75UvtzmNp4Km9n9XF0PyUj3OOrWvHip_KVZfOPhzcrJxrtGBJLUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/XIZqfAkvyc8w0Aqa1uSR9rQI8ZC8oy_U_bu4zGuNPftFNgEQ2q5ETIIT5iM_B2odUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/AeDmquXZwEI4iFWJs5chgZ_LuMfl9Xk5nJtauiafWVrGlZSGtbJEyZLnEfoIBKK9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/FXEceQEqSKQIVk2eaKklc3qIUnmGff5_FvszYUrkNpDVJksU8-ldCqZNISGfy0zFUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/cyrypZ7CITs0AoOhUVxaW2ipN4Z9W_MZnfTaLAk-isCiR-SX2HL5qQf0WlD7lci4UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/JhlNLYadXOOd9z-hCKHBu4eLucIF6ZgiIRsRQ8buS1Gef2KM_UY-x5xTp4Dj22LpUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Xc3_J9NZOjXfUMP1Qb1eer3DlvCLHqoF0n5NnyLhIP5yA-BsKgkcIeS8bOyUnZ4SUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/qwp5X5N3c_rTy9QZodbUYjr0a4KybVvY7G_Glq7w0cEnRDKOFS_h0FV95F1d51PVUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/szxJPTOQ5x2qfDEvynFetQyxzoDaiB5EdQwgaI8KE36N6Zud8xzSpG8Ju5xllrjUUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/YF-DLzWb4xoxVSyMvnn1dWX3F9u3VmhuBjK0wUuu72JySLkXg33f5s8TOma2prQ9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/kLgXwdYFkGrhogIOnXwI-j2LzNA6CzdYoDEkpFJKw91sLOScI6o9OHT-TdC1TancUBBCaBtJvKU_sxCtKYAYUQ.jpg",2022-01-0314:46,太阳岛风景区,太阳岛的雪博会，由于疫情的缘故，人不多。雪博会的作品也没有往年多。但是在里面走走也挺不错的，还有一些免费玩的项目，还挺好玩的。冷了可以到热饮屋里喝点热饮，价格不贵。
relaxjiang,https://www.dianping.com/member/3659628,"https://qcloud.dpfile.com/pc/FYs2zeHyOBrJbV5WBrclTx9aqwolqOzirdFe1trX9xd2l7DNgk5C-63uJAYJ2U2DUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/bZIcyLDQiIalkOs0Ac0XTKxHqOm5i7QzXp1Mx4BQl7zkYmaOWuFY35cN6Tc7fC3hUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/JlDd4F7UHPrgSEVM8vkNQy8FSBlCRp4RBlC7GWIGB-oRJEafR5xeGIWAtw72hZT9UBBCaBtJvKU_sxCtKYAYUQ.jpg",2022-01-0100:42,太阳岛风景区,交通:很便利，现在开通了地铁2号线，直接到景区门口，不要太方便。也可以坐过江索道，坐船，观光赶路两不误。特色体验:里面的多人自行车不错，可以一家人一起骑着逛逛。推荐理由:能喂小动物，野餐，发呆，踩脚踏船，看风景，也可以找个空地和小朋友踢球玩……tips:外面停车的地方很大很大，但是也
精胃田海,https://www.dianping.com/member/15501987,"https://qcloud.dpfile.com/pc/i6qxy0XaVDAAZ09WTyUMcf2V_s6WXQjhM5SMHtgE9QZOAB2EVjasIMLibl6uG-fvUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Rd3qBcEGTZmLoUmjPkcnXLanIMQheWqgQMxLtuNS66sLHV3CjfQ3uTLYLjo3wwZYUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/U0o8NRbM-4niOYYzaWn-UhYysb29T0zUTEPRIZS0sxkRJEafR5xeGIWAtw72hZT9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/LGwMNchQgYPVvOsUOfeFozcTgBxWmeM46V6e-Qqo95fIS_sSA01n6LU5nM8GcXaRUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/q3Cuijq6MpsfuDlyeiGV3uxj_3o17u8qBr4sqejbTTzisHgtO9WiIRWWvJkj2pfIUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/EO2RbVh_FTwJxvhLA6qyIel1lrbCR678q3IMXee8DT2iR-SX2HL5qQf0WlD7lci4UBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-3123:16,太阳岛风景区,第三次去哈尔滨，零下三十度也不觉得冷～交通：太阳岛的交通还是挺方便的，2号线地铁就到。特色体验：雪博会开始啦，冬天白雪皑皑一大片还是好看的！tips：现在人不算多，当地居民散散步的公园吧～雪博会门票100元，瞎走走的状态，随意打卡都能很开心～
丫丫,https://www.dianping.com/member/42238319,,2021-12-2915:38,太阳岛风景区,一般很一般就是个公园里面有一些雪雕.可能是因为疫情期间.人很少.玩的项目也就2个.没有想象中那么好看.
dpuser_5957843066,https://www.dianping.com/member/1959580184,"https://qcloud.dpfile.com/pc/Co5-wf1W5UGj1th3EL10oPJK1s80B0xtz6ga52VA1S6jzB4AmmhcwUsT8CR2BfRdUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/gv8OyBO3lS218cedZsSL2pBQ_l1huY8ow9Q_udhaEoA0g8fSDp871-RuiaWAuh2_UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/2kszOW5oB-ORzj_9hENL1xCA0pJJRY-YqKv-F8EBwPo1nattoG9JY-V6L6fnwnknUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/V77yY_eF-cMLpDpiaKklGb-ER-9uRL8XFsNgeTB26sk1nattoG9JY-V6L6fnwnknUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/o76tZcrRIFKkV5qMO5D8o3cBlb99lvqYB7rDYs3HAcj_HR6N0Hl6IHTd7YEs2-3tUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/pH78B8aRhJEcLYEHA5KSZZwcMQHH47eCFjH1es1TyqlQm55jgVZ6izRafWGuufo8UBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-2812:00,太阳岛风景区,美丽的太阳岛多么令人神往明媚的秋日天空晴朗在这样秋日送爽的季节里，来到了太阳岛上，可以乘坐二号线地铁直接到达了，也可以开车过来，有停车场，如果坐公交的话，会走一段看到太阳石就已经是到了太阳岛上，在太阳桥头，需要验码，不需要门票就可进入先去花卉园看看花朵，再去水隔云天看看水，然后去太阳瀑看一下瀑布，走木栈桥去松鼠岛，再到鹿苑，差不多一个太阳岛就逛完了里面超大人不是很多，大概是大家都四散了，非常适合全家游
Cerise,https://www.dianping.com/member/1383184097,"https://qcloud.dpfile.com/pc/RAu1O5GKZQ8GXgT6u2Hxqhv8tVO9wXyoRlJtXbFFo1KcwXpLZjGKwhlZDtoYVdv3UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Ks0J5FPcJNIdgXZ-5WM9O-G2NNxKsj19BEj-Qyb1tflU9DTdRiDFMv0FfGbZPdU0UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Hx-n5fMm-qEsPwrvDUSF3v8E69Vm5XzKMniwZsJTLhTLIZizxFbY2Sd738O7dASSUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-2713:08,太阳岛风景区,交通:地铁二号线直达，很方便特色体验:现在太阳岛正在举办雪博会，里面有雪雕，雪滑梯，冰滑梯等等一些游乐设施。雪雕制作精美，游戏也不限次数，可以不限时的玩最主要的是！！！游乐设施全部都是免费的！！！tips:1.真的很冷！最好带手套去！2.充电宝！因为手机真的很容易被冻关机
品味天下美味,https://www.dianping.com/member/1525369822,"https://qcloud.dpfile.com/pc/I_BIGq0tjTSIzDF8zChMrR7EJT86gzdfGwpjXeJIU7_iA8eqxHuRBc1LbMS2gH3aUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/p_fpVlaDuqUjJUfX6qaPhC5Hi_gJOLHTsUXV7JUSghMmlZHaERdfJUJdf1rwfp07UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/YrUh4C7W47vK9LWFNAw_KhCnjFm1OGKFhGzm1w_kQamM_C_rsZDgY9tWgn0cdb1CUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-2519:28,太阳岛风景区,我爱哈尔滨，我爱雪博会。做为一个哈尔滨人，总是以哈尔滨的冰雪文化感到骄傲和自豪，尤其是每一年的哈尔滨太阳岛雪博会。哈尔滨冰雪文化由来已久，从兆麟公园的冰灯展览到太阳岛雪博会经历了风风雨雨，历久不衰是值得哈尔滨人炫耀和感叹的旅游项目，哈尔滨人欢迎你朋友。一赏冰雪皑皑，一睹冰雪文化。一定会给你一个不一样的世界，不一样的哈尔滨。
漂移的大陆,https://www.dianping.com/member/1660655308,"https://qcloud.dpfile.com/pc/P4gq3MS8xeOan3QbPLldIFURXqwSpROlTVPWWEIgDIB6862w-G7g9eiPOLs6BHfFUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/8DwNBO72FKR5_zEOwmRDsHbNZ8bpquTIT6BNERi7q66rcwms6_5k8Ips2Ca4QIISUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/nYdl1BAqwm6HpigUoj2vJv0xrFcvpdSFSPi5XeEiiQr_HR6N0Hl6IHTd7YEs2-3tUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/nIZbS0gE7LcMXnHm59-dQkPPsyU-GX_LyN13-s7HTumi2ZOn3QpZXLpBveYKyjHZUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/dfcVOx2MY0jVwRDt86s8J_DZJnNCoVUDMZUrn0g_-l7GJZJDWmAex6yLRBWKa8PGUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/L__fi2F4X7iPjmdC_ZgCMmCkTzniSqPlgm0kBTnd9eclL6t3KmDONy4x_zvUOyX7UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/hbqtgUeabHl3apLlw7yl1gY-4HWKXrwCEeIhCDy1M7xBFcTIR2FxwLP9ibZITq-kUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/X9qEC2kJEnLfZmXz6YSU3qBiof3khcdHtL311LDToZu63CfwdkBu03J4eeCQWW2pUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Y7B97k03Xr99W8-hqyZJm4YoapNqZ-2EjO1ry0nrgyOii28wB2zd7O8vrrSwgw_-UBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-2516:22,太阳岛风景区,鱿鱼串羊肉串特别棒万顺羊肉串就在雪博会进门第一家超好吃15米一串哦
简约.如意,https://www.dianping.com/member/1652848544,"https://qcloud.dpfile.com/pc/PDEQpJKDAEycvq26tUWbGkQT6VjowxqdX--ypcgg6A_iuaFQh96j4qWM44cQi7p0UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/B2UWn7q7wo4ZnrlZuei_vq_FB9qJ5IXKHU975Vqzr1Jo7_S7KmMc5fipy0L8esbvUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/qleTizIu-dJhTqwQ0JjSrdK6jpnv4JeCRM7T3LbIOBXqVQNDRm3XDTCsaNVyJVirUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-2513:10,太阳岛风景区,第34届哈尔滨太阳岛雪博会在昨天开园了，这届主题是”冬奥之光梦幻雪博“。😄据说主塑中的“冰墩墩”是目前太阳岛雪博会有史以来最大的卡通单体雪塑，同时也是世界上最大的卡通单体雪雕。😄湛蓝的天，洁白的雪，这是哈尔滨的冬天最美的颜色，雪雕也尤其好看。😄还有园内大滑梯、打雪圈等冰雪游乐项目都是免费的，不限时，不限次。😄本届太阳岛雪博会普通票价：330元/张，实行4.85折后优惠价格：160元/张，今天和明天两天推出全民特惠票价100元/人。😄地铁直达太阳岛公园门口，交通太方便了！
大贝1024,https://www.dianping.com/member/14955186,"https://qcloud.dpfile.com/pc/zmKoyfRp8n5_EDHiLKn92-5mZCPo7Kri9n3pkxa_yKpFNgEQ2q5ETIIT5iM_B2odUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/v3odE_JVUhzq9JjdHmUC0HaU1pSQZ6vDQIoIGjIkUF6ii28wB2zd7O8vrrSwgw_-UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/7sbz6NxEhqYIMmtTkjdn_cZ9ENuWf7nhp4j_uv9Ygh57OD79kdPJO7Nqv49mcO_GUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/nqZRL0rPXcFQvN111AosICo8v5g6YJsgSq5uJ6WaEqYNJrMXZ2v2KoTTlg90KERuUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/ftdJnf3QUXAaMCDvWaQBanGgkTFsf7JDI3TKzkdMVSn_c3Ya88g3KaFHlrmURH9BUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/xMKIAOhzYkPLgI9d5RWeWeUBUHLQUBnuxrg53Oswh5DYBa-5jEhItSmCSGdX9TlPUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/TgcL88qXd11qIXPaTKanRWSnArLuiWe6V2oZNkCHdVMnIQQv57FTLFMaSGAvneSyUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/hxAQTEI_wW6BmfCaezv1WKAiu7xrNlUzk6xjDRrMQ9kijRj62UOYB6HwJKKQLqyYUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/qioQeiZupVNByDfCWFxEUU1x9StLZi_-GaRrTBrygRABWAAOTZY1oNPESp6NDsjPUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-1913:41,太阳岛风景区,迟来的分享，用秋光告白冬雪🍂❄️原来说到太阳岛，总觉得外地人来哈尔滨的打卡地，但是自从变成了开放公园，免去了门票，尤其是地铁2号线的开通，真的变成了自家的后花园。便利的交通，能瞬间将美景带到眼前生活真美
dpuser_1475634565,https://www.dianping.com/member/1598914490,"https://qcloud.dpfile.com/pc/iU_QLXxdVjxbSK19fwn-ch1n96WvDx6QUCIZoDpxPkRQwdNgvSxi9leia-Ls5d38UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/n--nKZ4cVh6sjzDm_P_A3QVENv5NHCS3DhHXZ9oDEfMogmAeFjIsNdRH_v7ODhCJUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/sy1uquKdIcxzgrc4Fzgem2Rotp5KwlzNkD5dzVFFfAELHV3CjfQ3uTLYLjo3wwZYUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/vHNjYjbPG74SrVkxGehpKzj-0X6Ifi74vm8fx3Ny1fwoMIrZ8eDEczZKasw3MSByUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-1119:58,太阳岛风景区,借用一首诗来形容：松江东去碧波扬，水润冰城秀“太阳”。四季分明宜避暑，八区特色任观光。名花异卉香溢岛，雪塑冰雕艺道长。鹅雁湖中常起舞，精灵松鼠恋新乡秀丽的松花江中一抹润泽的绿色格外耀眼，那就是我们闻名遐迩的太阳岛，园内景色令人心沁，尤其是我最爱的秋天，风景画面像油画一般，色彩浓郁，游客们有成团拍照的，有三三两两竞走细语交谈的，非常适合放松！
崔承远,https://www.dianping.com/member/966349180,"https://qcloud.dpfile.com/pc/jxz7pVPjS1m2johEDMPRh9g3X1T5mTIlL0OBEaOHi_QRJEafR5xeGIWAtw72hZT9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/jAf-pOkOdq1OXzo2h2yVI_xHyQgvgzLXRlUXD8XrgWVHN7EzowruYsxT8HRuWvs_UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/JGBtFGr0Wb4F0m_9SJmvKfxzus6Y28670TG8oEZElM8K0UZB1S_I8kccCyUCWL18UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/wcxKlLGy0IhQhXmlX1QI9yitHYvcgP2rZgrh47OBQbXlvqDRU6D-G-MFT8ZP4TfvUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Qj0lJr-xAvErhBn8LjcB5HZvxUy0QB5Y0NcjBTFSUYzupcXbhrFGxrV4NzXFthXiUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/lRu7uqWdB5eXhWi7bUBjon-5kNsUUWbmYgvFD67uPToNJrMXZ2v2KoTTlg90KERuUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/1qkKI1U9MzEsWtYlFFbroFvlG3ghbM3axBe5Idwg3Y0dJuogNqn-l25CB7pQ72a2UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/O8WoMaYpHQmvJc8iVsTivJx-uHo7YXlt4X55YprsE1JySLkXg33f5s8TOma2prQ9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/lWpC3YtV9QIcPYHPoz1g_01cCnFHFKBxoPzJpGxoK_K1qlfTs6NiAQtH48JeZFugUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/8qbDbo_EMl2NPFp5qnKrYRpUnv_j3ivpSWMSa5gFE10NKhf8bsM5zzoLobYo6yLYUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/kmwPwSYuFohTlL6SEvtCZ3keo_l8gxdhfw6D7RLDJB9FiIHV_CTtJTutbjVA88nbUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/NiIdnl5CI3n_Zg_N59oS90RLRxzjRhk22NBvVzCTkxdIYXlBgqwK47iAm9xQOYYIUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/KYoSmEp-1f2snA20HujAqR5m8TLoVUGaox4vOwxMVYiiHJJQnAQFhDZyH3S0qHVfUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/QjEuCTIqPBYD_pKnEiXWVih8sR5ag7kgJuB0Vf1hAYb8oaXsIpp9MB0UnLe-pekiUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/RhcCdLo9pxZ6FwX22aFS6ngzOoM3LyGFeF7C50SqOU1n8lJLoDsYSlSaIHB9YF0FUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/z5aXpCkoFe6Jy5apRLBIx0VUsconcjGBPb0gzhN-Cj9n8lJLoDsYSlSaIHB9YF0FUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/bv-2poaSQ_hQM2bby998TlZaqLC0rAuzf0xOHH1dzvYs9uAtuNQ0pO2aiILVCJezUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/czpV54wnpJ5jgzeysHZrPvR7drXfPyfgwgapM5o5csH3UXMfNxrW15TNbKIKEoKoUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/YX2wtaWZHjlsZm0HheurpXb7gJNMdGFmTMjGUXVoXljqzFFmnXJBZB7S2DCB1O5UUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/E0YSp0Rgf4NH-idSQSVtSTS0-QLr7Gu1kq4NxwD4QqQGGSiJLHtLOaNanXz6fZFaUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-0715:24,太阳岛风景区,相比于冬季到太阳岛风景区赏冰玩雪而言，本人还是更喜欢夏季到太阳岛风景区戏水赏花！尤其是最近两年，哈尔滨国际啤酒节临时将主会场设立于太阳岛风景区内，来太阳岛风景区又多了三项“新技能”——喝啤酒、看演出、品美食！雨后的太阳岛风景区显得格外的“透亮”，色彩感更加真实！各式花儿在雨水的滋润下，显得更加鲜艳。空气也格外的清新！夏日短暂，要懂得享受！
一块小饼干666,https://www.dianping.com/member/812246952,"https://qcloud.dpfile.com/pc/zwoME8Wpb4IN2ml3hr2hBGXYtSqmU3GG9YsyfKtWyYfQugmy8LR7BavDHLQU04RvUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/f9QfYsCkyMAuJLJS-4uwRWC-fPJLHfElJoCLkjT7F1BOQ39nNWx1F0uwB4Cj8tmcUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/gWMiqQreWWKQxeegK6yeseT0UYHZfTPBf8RO5BsHGwXt7zgCyXogQXBttruQ5v12UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/FN4FPtkTgcOTkLnxEj7uzyqjxg9Dx3C0pCdZEj1h55EJAyi2iJZeo-6_rCRK4xhmUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-0520:10,太阳岛风景区,我第一次去，很大很大，风景还可以，有专门搭帐篷露营的地方小动物很多，都很聪明，小松鼠🐿️特别能打包瓜子鹿苑可以花10块钱买饲料，它们都是直接暴风吸入的，很快就被吃完。有家长带孩子来拍写真我是不敢近距离的摸，我很害怕！
南希姐姐爱吃糖,https://www.dianping.com/member/181112248,"https://qcloud.dpfile.com/pc/1RUB4L044604w-XdQbGW7FnKk6fT7F3dwG0_D73J_42d4gt832rEfkiqh9vpPVikUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/nLc6Ge0p2-2oFt_t2XT4iUsLft5NXm22HmbJAWJ2RN7u_si0ySq6QVEo2JRia754UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/exMNLC9WSxs0FzhAgxXXKkapp-FDhJLfSfBUhLV5vzYK0UZB1S_I8kccCyUCWL18UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/WlnHkjXkW16oke1l6wo6imwkuMKG6H25QcVAKUY_EvsXpEnzJvR53UXzT-M6gFwHUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/2DBJf-stx9yP6pUQ-WarQTKyDsA9RpcBjwliGp_IwZ59w2IimhFN1tmwvgWTklKNUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/fSaQGxcf6N-ZzrBG-VncUPOqXEVDHzwuQgyVAMxi9qvQugmy8LR7BavDHLQU04RvUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/CZ42Zgy6eG3lI627HB41gBN8qv5KuoP7awznFWDeXu9tZPsSRSLVefwupXQKpBDLUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/KTeelPhuxrrgI4uIOuiPJxkvk8DVG-EeJWy9opw2wn10J06v-1_U3hQWX2aPdT2XUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/PF6FcpAsTZFqfXT_SvpJ_7TrYcWQvO8uCqs7qBcdX39IYXlBgqwK47iAm9xQOYYIUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Nq4q8TdXZsz-4YO9FfUNtoUwLPHyMxqZJd1WfO90327VJksU8-ldCqZNISGfy0zFUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/GHvu2WtwDijdC_hyemdYyb84xW4A3WNaDABT_3xn4KmlB36FFFIENNryDAp6m6AIUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/vcrCtVVKOU6CaWP7ZIsU8He098j5cnkWc_GO5ya2LsAnIQQv57FTLFMaSGAvneSyUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/1nKHIvCHhJ6aMOXyWGSSvC1up91aVchKfS4Sj_3lWZgUqB3kfcc7bo_MOKQWfea1UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/22Jr0gKJQY2bZLEV3ornN5yl67ayro2HfR5OT-mMVdvu_si0ySq6QVEo2JRia754UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/VYd0MjLlCs_3peRQdS2kA0BPErjFyJyg-kRjBf3vP0NtZPsSRSLVefwupXQKpBDLUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-0518:04,太阳岛风景区,今天太阳岛公园现场目击：太阳岛雪博会正在紧锣密鼓地筹备中，现场的制作工人们冒着零下20多度的严寒，爬上爬下10多米高的雪堆，只为给游人展示我们家乡哈尔滨的冬季独有魅力的冰雪奇缘和媲美大自然的鬼斧神工的冰雪艺术盛宴！我不禁感叹：每一个美好的呈现背后都充满着无数的艰辛和无限的感动！此时此刻，我的家乡哈尔滨人民正和新冠病毒做斗争，企盼山河无恙，人民安康，美好终将到来！大美龙江，哈尔滨太阳岛雪博会期待进行时～～我为家乡代言！我爱太阳岛，我爱哈尔滨
Per_Del蔡,https://www.dianping.com/member/751324919,"https://qcloud.dpfile.com/pc/Twb7jtHSyr_5AQJqXCYCE7KsErC7P2HiEAn6kBCm5JF7mu_um37FxNdC6XPTTaZ9UBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/Mq9eaWkiESOP8IGtP__P1eQSQKxYPdg9LTjMFCDYFCYXjOMSkPG6tojpc8Uy_MTJUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/B8_EyFYqC0crjBEWf7MvS3imyID-j-yd_vLc48JgHazVJksU8-ldCqZNISGfy0zFUBBCaBtJvKU_sxCtKYAYUQ.jpg,https://qcloud.dpfile.com/pc/4uWR2R8eMwmBCGXlV6we3z2bTWADGCyqEBIQiTmNgjz_HR6N0Hl6IHTd7YEs2-3tUBBCaBtJvKU_sxCtKYAYUQ.jpg",2021-12-0219:03,太阳岛风景区,真羡慕哈尔滨人民有一个这么大的公园，而且还不收费！本来只是抱着随意看看的心情去的，结果真香啊～整个园区非常的大！逛一圈下来也差不多两万步了！里面有租车的地方，但是我们更喜欢徒步。太阳岛景色优美，整洁干净。有花有草，有湖有小动物。整个园区分为了很多部分，每个部分都很有特色，非常适合拍照📷，有希腊风的白色走廊和亭子，有在湖里自在的黑白天鹅，还有一些漂亮的阿姨在园区里拍视频。还有一些区域正在建造，看着像小朋友玩的游乐场🎡。走了一天的路，第二天直接累得抬不起来腿，耽误了疫情前波塞冬最后一场海豚🐬表演，5555555555555
